icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
LKPD,12.0,12.0,100.0,0.0,0.0,600.0,600.0,45.0,45.0,55.0,70.0,74.5,-0.1325,-0.11875,-0.1,-0.075,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,74.5,100.0,0.0,100.0,0.0,0.0,11.0,11.0,100.0,0.0,0.0,,,-60.0,-45.0,-36.0,-26.0,-20.0,,,,,,,,,,,,,,,,36.0,60.0,100.0,,90.9090909090909,9.090909090909092,0.0,0.0,nm_inferred,12.0,100.0,,Pardubice Airport,50.015049,15.73981
LKPR,618.0,615.0,99.51456310679612,0.0,99.35275080906149,600.0,280.0,-838.0,-670.0,-500.0,-263.5,-20.0,0.041666666666666664,0.5152777777777777,0.8981481481481481,0.9916666666666667,1.4129629629629632,0.0625,0.18181818181818182,0.375,0.5769230769230769,0.711904761904762,0.030303030303030304,0.09166666666666666,0.21296296296296297,0.3431712962962963,0.4722222222222222,500.0,838.0000000000001,5.365853658536586,0.0,94.01294498381877,4.692556634304207,0.8090614886731392,605.0,600.0,99.17355371900827,0.0,100.0,360.0,35.0,244.50000000000003,300.0,350.0,400.0,480.0,0.75,0.9047619047619048,1.0416666666666667,1.1666666666666667,1.2742063492063491,0.6854166666666668,0.8333333333333334,1.0,1.0,1.0,0.375,0.4682291666666667,0.5833333333333334,0.6333333333333333,0.6875,350.0,480.5000000000001,0.16666666666666666,0.0,92.89256198347107,5.950413223140496,0.3305785123966942,100.0,apdf,618.0,99.3440584129022,0.3955365288661847,Václav Havel Airport Prague,50.100874,14.259911
LKTB,49.0,49.0,100.0,0.0,0.0,300.0,155.0,-353.0,-215.0,-160.0,-115.0,-45.0,0.15,0.37777777777777777,0.5,0.6666666666666666,1.086666666666667,0.2,0.36666666666666664,0.5,0.6,0.7200000000000003,0.07555555555555557,0.2,0.4,0.5166666666666667,0.6200000000000001,165.0,375.0000000000001,4.081632653061225,0.0,89.79591836734694,6.122448979591836,4.081632653061225,49.0,49.0,100.0,0.0,0.0,,,90.0,110.0,150.0,200.0,280.0,,,,,,,,,,,,,,,,150.0,280.0,0.0,,93.87755102040816,4.081632653061225,2.0408163265306123,0.0,nm_inferred,49.0,100.0,,Brno-Tuřany Airport,49.151276,16.693972
LKVO,2.0,2.0,100.0,0.0,0.0,600.0,600.0,12.8,14.0,16.0,18.0,19.2,-0.032,-0.03,-0.026666666666666665,-0.023333333333333334,-0.021333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.2,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-9.4,-5.5,1.0,7.5,11.4,,,,,,,,,,,,,,,,13.0,13.8,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Vodochody Airport,50.216599,14.3958
LLBG,480.0,460.0,95.83333333333333,0.0,0.0,900.0,435.0,-1060.5,-740.0,-327.5,3017.5,6021.500000000004,-7.49090909090909,-3.4,0.3611111111111111,0.7977272727272727,1.2432121212121208,0.03333333333333333,0.16666666666666666,0.3,0.5294117647058824,0.6666666666666666,0.005555555555555556,0.09444444444444444,0.18333333333333332,0.33088235294117646,0.43333333333333335,847.5,6426.200000000002,36.08695652173913,0.0,66.04166666666667,29.791666666666668,0.0,465.0,450.0,96.7741935483871,0.0,0.0,,,-4565.599999999999,-1195.0,155.0,240.0,338.20000000000005,,,,,,,,,,,,,,,,294.5,4633.200000000001,43.77777777777778,,78.49462365591398,18.27956989247312,0.0,0.0,nm_inferred,480.0,96.30376344086022,,Ben Gurion International Airport,32.011398,34.8867
LLER,19.0,19.0,100.0,0.0,0.0,600.0,600.0,463.0,502.5,545.0,617.5,725.9999999999998,-1.21,-1.0291666666666668,-0.9083333333333333,-0.8375,-0.7716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,725.9999999999998,100.0,0.0,94.73684210526316,5.2631578947368425,0.0,14.0,14.0,100.0,0.0,0.0,,,-1659.1,-1458.75,-825.0,-665.5,-619.5,,,,,,,,,,,,,,,,825.0,1659.1000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,19.0,100.0,,Ramon International Airport,29.727009,35.014116
LLOV,1.0,0.0,0.0,0.0,0.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,1.0,0.0,,Ovda Airport,29.9403,34.935799
LMML,309.0,309.0,100.0,0.0,98.70550161812298,480.0,135.0,-911.0,-655.0,-475.0,-270.0,-163.0000000000001,0.32363636363636367,0.553030303030303,0.8796296296296297,1.196969696969697,2.547222222222221,0.3125,0.45,0.6923076923076923,0.875,1.0,0.22916666666666666,0.3194444444444444,0.4621212121212121,0.6388888888888888,0.7533333333333332,525.0,1299.9999999999995,7.119741100323624,0.0,92.23300970873787,7.119741100323624,0.6472491909385113,308.0,308.0,100.0,0.0,98.05194805194806,240.0,50.0,95.0,145.0,192.5,265.0,530.0,0.3770833333333334,0.5885416666666667,0.8090277777777778,1.0833333333333333,2.302083333333337,0.5,0.75,0.875,1.0,1.0,0.25,0.33854166666666663,0.46875,0.5833333333333334,0.6666666666666666,205.0,703.0000000000001,5.51948051948052,0.33112582781456956,92.85714285714286,6.4935064935064934,0.6493506493506493,98.70550161812298,apdf,309.0,100.0,0.4654356060606061,Malta International Airport,35.845932,14.491546
LOAN,3.0,3.0,100.0,0.0,0.0,300.0,300.0,-6.0,7.5,30.0,75.0,102.0,-0.34,-0.25,-0.1,-0.02500000000000001,0.020000000000000004,0.0,0.0,0.0,0.05,0.08000000000000002,0.0,0.0,0.0,0.025,0.04000000000000001,30.0,102.0,66.66666666666667,0.0,100.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,,,91.0,92.5,95.0,100.5,103.8,,,,,,,,,,,,,,,,95.0,103.8,0.0,,75.0,0.0,0.0,0.0,nm_inferred,4.0,87.5,,Wiener Neustadt East Airport,47.8433,16.260099
LOIJ,1.0,1.0,100.0,0.0,0.0,600.0,600.0,60.0,60.0,60.0,60.0,60.0,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-305.0,-305.0,-305.0,-305.0,-305.0,,,,,,,,,,,,,,,,305.0,305.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Sankt Johann Airfield,47.5201,12.4497
LOWG,53.0,53.0,100.0,0.0,0.0,180.0,25.0,-614.0,-510.0,-400.0,-225.0,4.000000000000128,-0.022222222222222192,0.6770833333333334,1.2708333333333333,2.6944444444444446,3.272222222222222,0.03333333333333336,0.6875,1.0,1.0,1.0,0.02222222222222224,0.5520833333333334,0.7777777777777778,0.9444444444444444,1.0,400.0,614.0,11.320754716981131,24.528301886792452,98.11320754716981,1.8867924528301887,0.0,57.0,57.0,100.0,0.0,0.0,,,152.0,180.0,200.0,230.0,257.0,,,,,,,,,,,,,,,,200.0,260.0,1.7543859649122806,,100.0,0.0,0.0,0.0,nm_inferred,57.0,100.0,,Graz Airport,46.9911,15.4396
LOWI,22.0,22.0,100.0,0.0,0.0,360.0,60.0,-1258.0,-943.75,-445.0,-315.0,-198.49999999999991,0.22466666666666668,0.8208333333333333,1.2291666666666665,1.4541666666666666,5.831666666666667,0.24000000000000002,0.5083333333333333,0.8583333333333334,1.0,1.0,0.19111111111111112,0.35277777777777775,0.5888888888888889,0.857638888888889,0.9166666666666666,445.0,1258.0,0.0,9.090909090909092,95.45454545454545,0.0,4.545454545454546,29.0,28.0,96.55172413793103,0.0,0.0,,,-3.499999999999993,107.5,193.5,240.0,273.50000000000006,,,,,,,,,,,,,,,,200.0,273.50000000000006,10.714285714285714,,93.10344827586206,0.0,3.4482758620689653,0.0,nm_inferred,29.0,98.27586206896552,,Innsbruck Airport,47.260201,11.344
LOWK,14.0,13.0,92.85714285714286,0.0,0.0,180.0,180.0,196.0,205.0,245.0,260.0,484.0,-2.688888888888889,-1.4444444444444444,-1.3611111111111112,-0.8888888888888888,-0.23555555555555552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,484.0,100.0,0.0,92.85714285714286,0.0,0.0,15.0,14.0,93.33333333333333,0.0,0.0,,,-417.5,-375.0,-342.5,-286.25,-270.0,,,,,,,,,,,,,,,,342.5,417.5,100.0,,86.66666666666667,0.0,6.666666666666667,0.0,nm_inferred,15.0,93.0952380952381,,Klagenfurt Airport,46.642502,14.3377
LOWL,35.0,35.0,100.0,0.0,0.0,300.0,300.0,62.0,75.0,100.0,112.5,123.0,-0.41000000000000003,-0.375,-0.3333333333333333,-0.24166666666666667,-0.18999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,123.0,100.0,0.0,94.28571428571429,2.857142857142857,2.857142857142857,31.0,31.0,100.0,0.0,0.0,,,-195.0,-145.0,-30.0,0.0,15.0,,,,,,,,,,,,,,,,30.0,195.0,80.64516129032258,,96.7741935483871,0.0,3.225806451612903,0.0,nm_inferred,35.0,100.0,,Linz-Hörsching Airport,48.235362,14.188128
LOWS,85.0,80.0,94.11764705882354,0.0,0.0,300.0,300.0,-36.0,14.75,42.5,60.0,75.50000000000004,-0.2783333333333333,-0.2,-0.12916666666666665,-0.05416666666666667,0.12000000000000029,0.0,0.0,0.0,0.0,0.11000000000000086,0.0,0.0,0.0,0.0,0.05166666666666681,45.0,85.50000000000004,85.0,1.25,88.23529411764706,1.1764705882352942,4.705882352941177,87.0,79.0,90.80459770114942,0.0,0.0,,,-1.1999999999999993,13.0,30.0,45.0,57.00000000000003,,,,,,,,,,,,,,,,30.0,57.00000000000003,16.455696202531644,,82.75862068965517,1.1494252873563218,6.896551724137931,0.0,nm_inferred,87.0,92.46112237998648,,Salzburg Airport,47.793301,13.0043
LOWW,1165.0,1165.0,100.0,0.0,98.19742489270386,600.0,270.0,-763.0,-530.0,-330.0,-185.0,-40.0,0.1111111111111111,0.38333333333333336,0.6,0.8712121212121212,1.0,0.1,0.25,0.4090909090909091,0.5625,0.7142857142857143,0.03333333333333333,0.09523809523809523,0.17708333333333334,0.2727272727272727,0.4069444444444446,330.0,765.0,6.266094420600858,0.0,94.2489270386266,5.150214592274678,0.6008583690987125,1148.0,1147.0,99.91289198606272,0.0,99.82578397212544,360.0,85.0,140.0,220.0,310.0,422.5,535.0,0.5174074074074074,0.6979166666666666,0.8645833333333334,1.0238095238095237,1.1875,0.5,0.625,0.7777777777777778,0.8888888888888888,1.0,0.24583333333333338,0.31666666666666665,0.4027777777777778,0.4791666666666667,0.5625,315.0,555.0,0.9590235396687009,0.0,93.81533101045297,5.487804878048781,0.6097560975609756,99.82578397212544,apdf,1165.0,99.95644599303137,0.2898042791811847,Vienna International Airport,48.110298,16.5697
LPAZ,11.0,11.0,100.0,0.0,0.0,360.0,360.0,20.0,22.5,55.0,82.5,135.0,-0.375,-0.22916666666666666,-0.1527777777777778,-0.0625,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,135.0,100.0,0.0,90.9090909090909,9.090909090909092,0.0,11.0,11.0,100.0,0.0,0.0,,,-250.0,-166.0,-74.0,-35.0,-20.0,,,,,,,,,,,,,,,,74.0,250.0,90.9090909090909,,90.9090909090909,9.090909090909092,0.0,0.0,nm_inferred,11.0,100.0,,Santa Maria Airport,36.97140121459961,-25.17060089111328
LPBG,1.0,1.0,100.0,0.0,0.0,600.0,600.0,910.0,910.0,910.0,910.0,910.0,-1.5166666666666666,-1.5166666666666666,-1.5166666666666666,-1.5166666666666666,-1.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,910.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-2163.7,-1929.25,-1538.5,-1147.75,-913.3,,,,,,,,,,,,,,,,1538.5,2163.7,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Bragança Airport,41.8578,-6.70713
LPBJ,1.0,1.0,100.0,0.0,0.0,300.0,185.0,-250.0,-250.0,-250.0,-250.0,-250.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.4,0.4,0.4,0.4,0.4,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.18333333333333332,250.0,250.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-23.0,-23.0,-23.0,-23.0,-23.0,,,,,,,,,,,,,,,,23.0,23.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Beja Airport / Airbase,38.078899,-7.9324
LPCS,23.0,23.0,100.0,0.0,0.0,300.0,300.0,-580.0,-115.0,14.0,40.0,72.00000000000001,-0.24,-0.11666666666666667,-0.04666666666666667,0.38333333333333336,1.933333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,45.0,735.0000000000001,69.56521739130434,0.0,95.65217391304348,0.0,4.3478260869565215,20.0,20.0,100.0,0.0,0.0,,,-24.2,-5.0,37.5,83.0,173.60000000000005,,,,,,,,,,,,,,,,42.0,173.60000000000005,30.0,,90.0,5.0,5.0,0.0,nm_inferred,23.0,100.0,,Cascais Airport,38.724998,-9.35523
LPFR,346.0,344.0,99.42196531791907,0.0,100.0,593.5,192.5,-758.5,-646.25,-507.5,-255.0,-176.50000000000006,0.2848484848484849,0.47256944444444443,0.9536789463260051,1.005678292451453,1.139968490671991,0.25,0.375,0.6,0.7727272727272727,0.9,0.13395833333333335,0.2331140350877193,0.3827461923032206,0.5177791769636774,0.6224055902468034,507.5,758.5,0.0,0.0,98.84393063583815,0.5780346820809249,0.0,353.0,352.0,99.71671388101983,0.0,99.71671388101983,286.0,85.0,90.5,180.0,240.0,281.25,335.0,0.375,0.6597222222222222,0.8774373259052924,0.9962752823016952,1.0775862068965518,0.3333333333333333,0.5,0.7272727272727273,0.9166666666666666,1.0,0.1626016260162602,0.26666666666666666,0.3926701570680628,0.5034905034905035,0.5637254901960784,240.0,335.0,0.2840909090909091,0.0,98.30028328611898,1.13314447592068,0.28328611898017,100.0,apdf,353.0,99.56933959946946,0.38603846910765083,Faro - Gago Coutinho International Airport,37.015909,-7.970939
LPMA,125.0,123.0,98.4,0.0,0.0,480.0,80.0,-217.99999999999997,2807.5,2955.0,3170.0,3383.0,-7.2020833333333325,-6.65625,-6.09375,-5.708333333333334,0.45416666666666644,0.5,0.6875,0.875,1.0,1.0,0.3958333333333333,0.5336538461538461,0.6770833333333334,0.7708333333333334,0.8416666666666667,2955.0,3385.0,86.17886178861788,0.0,12.0,86.4,0.0,124.0,120.0,96.7741935483871,0.0,0.0,,,-4115.5,-3891.25,-3622.5,-3412.5,-3121.4999999999995,,,,,,,,,,,,,,,,3622.5,4115.5,92.5,,8.064516129032258,87.90322580645162,0.8064516129032258,0.0,nm_inferred,125.0,97.58709677419355,,Cristiano Ronaldo International Airport,32.697812,-16.774613
LPPD,132.0,130.0,98.48484848484848,0.0,0.0,300.0,300.0,-165.0,-23.75,20.0,4790.0,5160.0,-17.125,-15.6125,-0.06666666666666667,0.07916666666666666,0.55,0.0,0.0,0.0,0.17500000000000002,0.6,0.0,0.0,0.0,0.1125,0.5,157.5,5160.0,64.61538461538461,0.0,58.333333333333336,39.39393939393939,0.7575757575757576,134.0,133.0,99.25373134328358,0.0,0.0,,,-6194.0,-5535.0,5.0,50.0,80.0,,,,,,,,,,,,,,,,80.0,6194.0,49.62406015037594,,60.44776119402985,38.80597014925373,0.0,0.0,nm_inferred,134.0,98.86928991406603,,João Paulo II Airport,37.7411994934,-25.6979007721
LPPM,1.0,1.0,100.0,0.0,0.0,600.0,500.0,-8.0,-8.0,-8.0,-8.0,-8.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.25,0.25,0.25,0.25,0.25,0.175,0.175,0.175,0.175,0.175,8.0,8.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,10.0,10.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Portimão Airport,37.1493,-8.58396
LPPR,493.0,491.0,99.59432048681542,0.0,99.18864097363083,600.0,600.0,10.0,20.0,35.0,50.0,60.0,-0.11775362318840579,-0.08333333333333333,-0.05555555555555555,-0.029118597243228458,-0.01529051987767584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,60.0,99.18533604887983,0.0,93.10344827586206,6.490872210953347,0.0,501.0,499.0,99.60079840319361,0.0,100.0,360.0,360.0,-45.0,-35.0,-20.0,-5.0,5.0,-0.1503030303030303,-0.10283387966585597,-0.05,-0.013888888888888888,0.014969834087481131,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.027777777777777776,20.0,45.0,84.5691382765531,0.0,93.21357285429141,6.387225548902196,0.0,100.0,apdf,501.0,99.59755944500452,0.0,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865
LPPS,14.0,13.0,92.85714285714286,0.0,0.0,360.0,360.0,81.0,130.0,2465.0,2728.0,2922.0,-8.116666666666667,-7.5777777777777775,-6.847222222222222,-0.3611111111111111,-0.22499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,2922.0,100.0,0.0,64.28571428571429,28.571428571428573,0.0,14.0,14.0,100.0,0.0,0.0,,,-3573.1,-3490.0,-3109.5,-153.75,-46.0,,,,,,,,,,,,,,,,3109.5,3573.1,100.0,,57.142857142857146,42.857142857142854,0.0,0.0,nm_inferred,14.0,96.42857142857143,,Porto Santo Airport,33.0733985901,-16.3500003815
LPPT,948.0,940.0,99.15611814345992,0.0,98.94514767932489,867.5,325.0,-1145.5,-900.0,-720.0,-510.0,-300.0,0.3980886850152905,0.5981408932445264,0.9308343369463401,0.9870635135745585,1.0087819556087139,0.19342431761786602,0.31790465631929044,0.45,0.5925925925925926,0.7408602150537634,0.0885370575221239,0.15839775207727838,0.25260195394777535,0.35004071661237784,0.4620285970197161,720.0,1150.0,4.361702127659575,0.0,89.45147679324894,9.59915611814346,0.10548523206751055,954.0,946.0,99.16142557651992,0.0,99.47589098532494,347.0,140.0,135.0,230.0,310.0,390.0,485.0,0.4716981132075472,0.776255707762557,0.9586056644880174,0.994475138121547,1.0323886639676114,0.15384615384615385,0.3333333333333333,0.5,0.7272727272727273,0.875,0.0510204081632653,0.11666666666666667,0.19784172661870503,0.2918287937743191,0.4098360655737705,310.0,490.0,4.651162790697675,0.0,88.88888888888889,10.167714884696016,0.10482180293501048,99.47589098532494,apdf,954.0,99.15877185998991,0.223327210785329,Lisbon Humberto Delgado Airport,38.7813,-9.13592
LPVZ,1.0,1.0,100.0,0.0,0.0,600.0,600.0,330.0,330.0,330.0,330.0,330.0,-0.55,-0.55,-0.55,-0.55,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,330.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899
LQBK,15.0,15.0,100.0,0.0,0.0,300.0,300.0,178.0,202.5,230.0,262.5,374.99999999999994,-1.9633333333333332,-1.0541666666666667,-0.8,-0.7116666666666667,-0.6466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,374.99999999999994,100.0,0.0,100.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,,,-708.0,-472.5,-390.0,-375.0,-352.0,,,,,,,,,,,,,,,,390.0,708.0,100.0,,93.33333333333333,6.666666666666667,0.0,0.0,nm_inferred,15.0,100.0,,Banja Luka International Airport,44.941399,17.297501
LQMO,10.0,8.0,80.0,0.0,0.0,300.0,300.0,744.0,795.0,970.0,1073.75,1113.5,-3.7116666666666664,-3.5791666666666666,-3.2333333333333334,-2.65,-2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,1113.5,100.0,0.0,70.0,10.0,0.0,10.0,9.0,90.0,0.0,0.0,,,-2123.0,-1285.0,-1250.0,-1040.0,-944.0,,,,,,,,,,,,,,,,1250.0,2123.000000000001,100.0,,80.0,10.0,0.0,0.0,nm_inferred,10.0,85.0,,Mostar International Airport,43.282489,17.846101
LQSA,77.0,74.0,96.1038961038961,0.0,0.0,600.0,600.0,384.5,477.5,587.5,818.75,1033.5,-1.8558333333333332,-1.425,-1.0666666666666667,-0.8458333333333333,-0.6683333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.5,1033.5,100.0,0.0,87.01298701298701,9.090909090909092,0.0,77.0,74.0,96.1038961038961,0.0,0.0,,,-1348.0,-1130.0,-920.0,-766.5,-681.0,,,,,,,,,,,,,,,,920.0,1348.0,100.0,,75.32467532467533,20.77922077922078,0.0,0.0,nm_inferred,77.0,96.1038961038961,,Sarajevo International Airport,43.8246,18.331499
LQTZ,9.0,9.0,100.0,0.0,0.0,600.0,600.0,261.0,295.0,310.0,320.0,359.0,-1.0516666666666665,-0.5833333333333334,-0.5166666666666667,-0.49166666666666664,-0.43499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,359.0,100.0,0.0,88.88888888888889,0.0,11.11111111111111,9.0,9.0,100.0,0.0,0.0,,,-958.0,-770.0,-615.0,-535.0,-524.0,,,,,,,,,,,,,,,,615.0,958.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,9.0,100.0,,Tuzla International Airport,44.459858,18.723627
LRAR,1.0,1.0,100.0,0.0,0.0,180.0,180.0,325.0,325.0,325.0,325.0,325.0,-1.8055555555555556,-1.8055555555555556,-1.8055555555555556,-1.8055555555555556,-1.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-815.0,-815.0,-815.0,-815.0,-815.0,,,,,,,,,,,,,,,,815.0,815.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Arad International Airport,46.176136,21.264322
LRBC,17.0,17.0,100.0,0.0,0.0,600.0,600.0,99.0,170.0,470.0,640.0,1252.0,-2.086666666666667,-1.0666666666666667,-0.7833333333333333,-0.225,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1252.0,100.0,0.0,100.0,0.0,0.0,17.0,17.0,100.0,0.0,0.0,,,-1580.2,-1282.0,-903.0,-529.0,-366.59999999999997,,,,,,,,,,,,,,,,903.0,1580.2,100.0,,94.11764705882354,5.882352941176471,0.0,0.0,nm_inferred,17.0,100.0,,Bacău George Enescu International  Airport,46.5219,26.910299
LRBM,7.0,5.0,71.42857142857143,0.0,0.0,360.0,360.0,588.0,675.0,790.0,1385.0,1442.0,-4.0055555555555555,-3.8472222222222223,-2.1944444444444446,-1.875,-1.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,1442.0,100.0,0.0,71.42857142857143,0.0,0.0,7.0,5.0,71.42857142857143,0.0,0.0,,,-1674.6,-1575.0,-1155.0,-1047.0,-935.4,,,,,,,,,,,,,,,,1155.0,1674.6,100.0,,71.42857142857143,0.0,0.0,0.0,nm_inferred,7.0,71.42857142857143,,Maramureș International Airport,47.658444,23.464445
LRBS,13.0,13.0,100.0,0.0,0.0,420.0,420.0,6.000000000000001,20.0,40.0,55.0,72.00000000000001,-0.17142857142857143,-0.13095238095238096,-0.09523809523809523,-0.047619047619047616,-0.014285714285714277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,72.00000000000001,100.0,0.0,100.0,0.0,0.0,12.0,12.0,100.0,0.0,0.0,,,-88.89999999999999,-58.75,-40.0,-31.25,-15.2,,,,,,,,,,,,,,,,40.0,88.9,100.0,,100.0,0.0,0.0,0.0,nm_inferred,13.0,100.0,,Bucharest Băneasa Aurel Vlaicu International Airport,44.503133,26.102944
LRBV,9.0,8.0,88.88888888888889,0.0,0.0,300.0,300.0,159.0,232.5,275.0,352.5,619.4999999999999,-2.065,-1.175,-0.9166666666666667,-0.775,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,619.4999999999999,100.0,0.0,88.88888888888889,0.0,0.0,9.0,8.0,88.88888888888889,0.0,0.0,,,-964.2,-771.75,-590.0,-553.0,-505.3,,,,,,,,,,,,,,,,590.0,964.2,100.0,,77.77777777777777,11.11111111111111,0.0,0.0,nm_inferred,9.0,88.88888888888889,,Brașov-Ghimbav International Airport,45.70558,25.522871
LRCK,4.0,4.0,100.0,0.0,0.0,300.0,300.0,101.1,113.25,132.5,158.75,183.5,-0.5866666666666667,-0.4666666666666667,-0.355,-0.27897435897435896,-0.2231282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.5,183.5,100.0,0.0,100.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,,,-1120.4,-825.5,-334.0,-295.5,-272.4,,,,,,,,,,,,,,,,334.0,1120.4,100.0,,75.0,0.0,0.0,0.0,nm_inferred,4.0,87.5,,Mihail Kogălniceanu International Airport,44.362202,28.4883
LRCL,110.0,101.0,91.81818181818181,0.0,0.0,600.0,600.0,460.0,545.0,615.0,680.0,760.0,-1.5416666666666667,-1.1583333333333334,-1.025,-0.8416666666666667,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,760.0,100.0,0.0,91.81818181818181,0.0,0.0,109.0,99.0,90.8256880733945,0.0,0.0,,,-1130.8,-999.0,-915.0,-851.5,-760.8,,,,,,,,,,,,,,,,915.0,1130.8,100.0,,90.8256880733945,0.0,0.0,0.0,nm_inferred,110.0,91.32193494578816,,Avram Iancu Cluj International Airport,46.786042,23.685733
