icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
EDDC,35.0,35.0,100.0,0.0,100.0,540.0,430.0,-234.0,-175.0,-150.0,-90.0,-55.0,0.10083333333333333,0.2101851851851852,0.2604166666666667,0.31828703703703703,0.41538461538461546,0.11000000000000001,0.2361111111111111,0.3,0.3333333333333333,0.38333333333333336,0.05333333333333335,0.14760348583877997,0.22727272727272727,0.2795138888888889,0.3075757575757576,150.0,234.00000000000003,5.714285714285714,0.0,100.0,0.0,0.0,36.0,36.0,100.0,0.0,100.0,240.0,150.0,17.5,43.75,72.5,126.25,167.5,0.06547619047619047,0.18645833333333334,0.3020833333333333,0.5388888888888889,0.8138888888888889,0.14583333333333331,0.25,0.3333333333333333,0.5,0.6125,0.07837301587301587,0.1597222222222222,0.22569444444444442,0.29375,0.3541666666666667,72.5,167.5,5.555555555555555,0.0,97.22222222222223,2.7777777777777777,0.0,100.0,apdf,36.0,100.0,0.22648358585858586,Dresden Airport,51.134123,13.767831
EDDE,9.0,9.0,100.0,0.0,100.0,660.0,395.0,-606.0,-385.0,-205.0,-205.0,-153.99999999999997,0.23379953379953383,0.3416666666666667,0.6833333333333333,0.7569444444444444,0.8083333333333333,0.2545454545454546,0.35,0.375,0.5,0.7,0.15294117647058825,0.25757575757575757,0.26666666666666666,0.3020833333333333,0.5233333333333334,205.0,606.0,11.11111111111111,0.0,100.0,0.0,0.0,10.0,10.0,100.0,0.0,100.0,300.0,77.5,186.5,222.5,255.0,270.0,296.5,0.6461111111111112,0.6970238095238095,0.7833333333333333,0.8583333333333334,0.9086111111111111,0.6599999999999999,0.6749999999999999,0.7571428571428571,0.8833333333333333,0.91,0.44166666666666665,0.45357142857142857,0.4916666666666667,0.5854166666666667,0.62,255.0,296.5,0.0,0.0,90.0,10.0,0.0,100.0,apdf,10.0,100.0,0.37916666666666665,Erfurt-Weimar Airport,50.978281,10.960713
EDDF,1952.0,1937.0,99.23155737704919,0.0,99.43647540983606,860.5,389.0,-1030.0,-770.0,-511.0,-317.0,-14.0,0.019677621852001757,0.42177722152690866,0.6125797629899726,0.9184100418410042,1.0082606399782323,0.0625,0.17647058823529413,0.3103448275862069,0.4642857142857143,0.6190476190476191,0.02016324944125936,0.06592292089249494,0.13584117032392895,0.23728813559322035,0.3562414051212422,533.0,1082.4,7.6923076923076925,0.0,88.11475409836065,11.065573770491802,0.05122950819672131,1933.0,1915.0,99.0688049663735,0.0,100.0,521.0,200.0,122.0,267.5,400.0,529.0,674.6000000000001,0.255407857659226,0.6198520056251255,0.8101851851851852,0.9130434782608695,0.9689097498436224,0.16666666666666666,0.3157894736842105,0.48,0.6339712918660287,0.7692307692307693,0.05169453087708387,0.10898564688683633,0.18578352180936997,0.27124092531069277,0.3685312364369784,407.0,697.6000000000001,2.6109660574412534,0.0,89.96378685980342,9.105018106570098,0.0,100.0,apdf,1952.0,99.15018117171135,0.15944573247156238,Frankfurt Main Airport,50.026706,8.55835
EDDG,62.0,62.0,100.0,0.0,100.0,322.0,330.0,9.0,11.25,14.0,18.75,44.49999999999999,-0.14833333333333332,-0.06129068546572671,-0.04114376140134948,-0.03197674418604651,-0.02267270570679727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,44.49999999999999,96.7741935483871,0.0,100.0,0.0,0.0,62.0,62.0,100.0,0.0,100.0,342.0,358.5,-61.29999999999999,-24.75,-17.5,-14.0,-8.300000000000004,-0.4385654340414371,-0.1201189862226479,-0.04792447731955281,-0.0339792633471299,-0.016249822434774373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,61.299999999999976,98.38709677419355,0.0,87.09677419354838,12.903225806451612,0.0,100.0,apdf,62.0,100.0,0.0,Münster Osnabrück Airport,52.133816,7.688482
EDDH,496.0,491.0,98.99193548387096,0.0,99.59677419354838,556.5,291.0,-769.0,-607.0,-443.0,-167.0,-16.0,0.03035413153456998,0.2879398666938324,0.9007352941176471,0.988814303677892,1.1024208566108007,0.07142857142857142,0.15075757575757576,0.32,0.48,0.6470588235294118,0.033783783783783786,0.06385706456495642,0.15217391304347827,0.24008733624454148,0.3384279475982533,445.0,775.0,1.4256619144602851,0.0,96.16935483870968,2.4193548387096775,0.4032258064516129,504.0,499.0,99.0079365079365,0.0,99.40476190476191,308.0,105.5,15.000000000000107,165.5,261.0,337.0,409.4,0.058333333333333334,0.6604406130268199,0.9378205628889063,1.0120878267429991,1.0749118448469306,0.1111111111111111,0.36363636363636365,0.6,0.7692307692307693,0.875,0.03548089394392896,0.12411396919510509,0.2331149193548387,0.3125,0.39189570280940844,275.0,463.4,10.02004008016032,0.0,93.25396825396825,5.555555555555555,0.1984126984126984,99.59677419354838,apdf,504.0,98.99993599590374,0.19071784873684933,Hamburg Helmut Schmidt Airport,53.630402,9.98823
EDDK,419.0,415.0,99.0453460620525,0.0,99.52267303102626,697.0,293.0,-953.1999999999999,-708.5,-532.0,-294.5,-40.799999999999955,0.07236206658650529,0.39268939393939395,0.8237885462555066,0.9355530942821542,1.1461961259997726,0.09714285714285717,0.2,0.38636363636363635,0.6035714285714285,0.7233716475095786,0.04074318112980961,0.08957430713155903,0.1967930029154519,0.3428427355557325,0.4299142111152556,535.0,973.8000000000001,2.4096385542168677,0.0,91.8854415274463,7.159904534606206,0.0,416.0,413.0,99.27884615384616,0.0,100.0,359.0,138.0,69.20000000000002,195.0,287.0,398.0,626.8000000000001,0.24867117540927355,0.6023255813953489,0.8457943925233645,0.963265306122449,1.5044831029589534,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8,0.04670780200191965,0.1111111111111111,0.2066929133858268,0.3119092627599244,0.4164193867457962,306.0,703.8,5.811138014527845,0.0,90.86538461538461,8.173076923076923,0.2403846153846154,100.0,apdf,419.0,99.16209610794934,0.200052546052357,Cologne Bonn Airport,50.865898,7.14274
EDDL,679.0,679.0,100.0,0.0,98.67452135493373,663.0,570.0,-605.4,-446.0,8.0,13.0,16.0,-0.02920996872162244,-0.01983409489802094,-0.0121765601217656,0.6051703305269722,0.9527212422734811,0.0,0.0,0.0,0.09523809523809523,0.1938461538461542,0.0,0.0,0.0,0.03304705656223243,0.0790007059734463,18.0,622.0000000000002,57.29013254786451,0.0,94.69808541973491,5.154639175257732,0.14727540500736377,679.0,677.0,99.70544918998527,0.0,99.85272459499264,239.5,200.0,-14.0,-6.0,88.0,189.0,265.0,-0.06041939960835757,-0.021846092503987242,0.3676933328397438,0.777145737327189,1.0083130680740242,0.0,0.0,0.125,0.2857142857142857,0.4444444444444444,0.0,0.0,0.0379508007835004,0.10329569728410132,0.16681507039902055,106.0,341.19999999999993,44.7562776957164,0.0,92.34167893961708,7.363770250368188,0.0,99.85272459499264,apdf,679.0,99.85272459499264,0.01894745429397148,Düsseldorf Airport,51.289501,6.76678
EDDM,1400.0,1395.0,99.64285714285714,0.0,99.78571428571429,750.0,600.0,-520.0,-295.0,10.0,35.0,55.0,-0.08333333333333333,-0.0533008658008658,-0.015151515151515152,0.3566017316017316,0.558371040723982,0.0,0.0,0.0,0.16666666666666666,0.3125,0.0,0.0,0.0,0.06818181818181818,0.18210227272727278,60.0,553.0000000000007,56.702508960573475,0.0,93.57142857142857,5.928571428571429,0.14285714285714285,1397.0,1390.0,99.49892627057982,0.0,99.85683607730851,360.0,235.0,0.0,20.0,60.0,233.75,330.0,0.0,0.0625,0.1875,0.625,0.8673809523809523,0.0625,0.1111111111111111,0.2,0.375,0.5,0.013888888888888888,0.059226190476190474,0.11666666666666667,0.18333333333333332,0.25861111111111107,65.0,350.5000000000007,12.661870503597122,0.0,93.84395132426629,5.511811023622047,0.14316392269148176,99.85683607730851,apdf,1400.0,99.57089170671847,0.05808302016225244,Munich Airport,48.353802,11.7861
EDDN,192.0,192.0,100.0,0.0,98.95833333333334,653.0,247.5,-828.5999999999999,-650.0,-490.0,-264.0,-134.19999999999987,0.2455884702235233,0.4189604012308257,0.8214699632992081,0.9106308573426185,1.3398224691692642,0.10453201970443352,0.27268602540834846,0.48,0.6693548387096774,0.8333333333333334,0.02339770562962307,0.09924481771070097,0.267157346752557,0.45664114080532836,0.603341672259849,490.0,828.6000000000001,5.729166666666667,0.0,94.79166666666667,4.6875,0.5208333333333334,204.0,204.0,100.0,0.0,99.01960784313727,216.0,63.0,64.3,149.75,205.0,261.5,309.80000000000007,0.3476934523809524,0.7734402139014916,1.0,1.178507504666445,1.4122734972537345,0.16666666666666666,0.42857142857142855,0.7071428571428571,0.8972222222222223,1.0,0.061551935242500515,0.1290485829959514,0.24546724364592465,0.3786855036855037,0.5279836916234248,210.5,320.60000000000014,4.901960784313726,0.0,91.17647058823529,8.333333333333334,0.49019607843137253,99.01960784313727,apdf,204.0,100.0,0.2563122951992408,Nuremberg Airport,49.498699,11.078056
EDDP,233.0,233.0,100.0,0.0,97.85407725321889,840.0,120.0,-1056.0,-870.0,-735.0,-615.0,-480.99999999999994,0.5316448801742921,0.8461538461538461,0.9242424242424242,0.9930555555555556,1.311666666666667,0.4509090909090909,0.6363636363636364,0.8235294117647058,0.9333333333333333,1.0,0.32037037037037036,0.45454545454545453,0.6333333333333333,0.7424242424242424,0.8050505050505051,735.0,1087.0000000000002,1.7167381974248928,1.7167381974248928,83.2618025751073,16.738197424892704,0.0,218.0,218.0,100.0,0.0,100.0,360.0,15.0,263.5,326.25,400.0,480.0,663.0000000000001,0.8664021164021164,0.975,1.1,1.2777777777777777,1.4883333333333335,0.8888888888888888,1.0,1.0,1.0,1.0,0.5583333333333333,0.6468750000000001,0.75,0.8580357142857142,0.9166666666666666,405.0,726.5000000000007,2.293577981651376,4.587155963302752,86.23853211009174,13.761467889908257,0.0,100.0,apdf,233.0,100.0,0.6916666666666667,Leipzig/Halle Airport,51.420657,12.232705
EDDR,17.0,17.0,100.0,0.0,100.0,264.0,270.0,12.6,16.0,35.0,55.0,62.0,-0.225,-0.14583333333333334,-0.10606060606060606,-0.04477611940298507,-0.040902140672782875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,62.0,100.0,0.0,100.0,0.0,0.0,18.0,18.0,100.0,0.0,100.0,300.5,315.0,-91.0,-81.0,-62.5,-36.5,-21.099999999999998,-0.31823968765914107,-0.2791455160744501,-0.18362627515853322,-0.12232388504843594,-0.08771175817485047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,91.0,100.0,0.0,100.0,0.0,0.0,100.0,apdf,18.0,100.0,0.0,Saarbrücken Airport,49.214545,7.109735
EDDS,373.0,368.0,98.65951742627345,0.0,100.0,700.0,40.0,-1719.8999999999999,-972.25,-765.5,-589.75,-483.7,0.8672479310927209,0.9296180792891319,1.0529685648411433,1.4974946942332288,2.422304737516005,0.8421052631578947,0.9130434782608695,0.9642857142857143,1.0,1.0,0.6129427715948251,0.6981628754919371,0.7884532936547968,0.8506257721576811,0.9163103400475576,769.5,1835.2000000000003,0.8152173913043478,5.434782608695652,95.71045576407506,2.1447721179624666,0.8042895442359249,383.0,378.0,98.69451697127937,0.0,100.0,317.0,15.0,182.0,227.5,329.0,441.0,595.2,0.8364279197080292,0.9850649350649351,1.0164954764981973,1.0651641291032274,1.3694308295900381,0.8,0.9333333333333333,1.0,1.0,1.0,0.5304350978161458,0.5691369606003752,0.887388966806919,0.9782608695652175,0.9971138444800386,335.0,617.4000000000001,2.1164021164021163,35.714285714285715,93.73368146214099,4.438642297650131,0.5221932114882507,100.0,apdf,383.0,98.67701719877641,0.8268355777900853,Stuttgart Airport,48.689899,9.22196
EDDV,210.0,210.0,100.0,0.0,100.0,626.5,329.0,-794.3,-648.75,-406.5,-11.0,5.0,-0.010124851635391152,0.019874847798276845,0.7624046232335546,0.9602639348984588,1.0258755955721672,0.0,0.05637254901960784,0.2,0.37335526315789475,0.5,0.0,0.018281719622155433,0.07434785011606057,0.16451597351674488,0.23699961134862027,432.0,801.3,17.142857142857142,0.47619047619047616,93.80952380952381,5.714285714285714,0.47619047619047616,210.0,209.0,99.52380952380952,0.0,100.0,325.0,185.0,-13.0,36.0,223.0,388.0,499.2000000000004,-0.04965982631782732,0.11057692307692307,0.8625,0.9773299748110831,1.055111111111111,0.0,0.125,0.2857142857142857,0.47058823529411764,0.6272727272727274,0.0,0.030487804878048783,0.08488964346349745,0.1593625498007968,0.23602484472049692,231.0,537.0,18.181818181818183,0.0,92.38095238095238,6.190476190476191,0.9523809523809523,100.0,apdf,210.0,99.76190476190476,0.07942917834504144,Hannover Airport,52.461102,9.68508
EDDW,77.0,75.0,97.40259740259741,0.0,98.7012987012987,523.0,480.0,-120.39999999999999,-76.0,-33.0,2.5,6.6000000000000085,-0.011650603139964842,-0.0036562501391690827,0.059190031152647975,0.14817073170731707,0.2224232456140352,0.0,0.0,0.10526315789473684,0.16025641025641024,0.2,0.0,0.0,0.039525691699604744,0.07118249062721653,0.08514996907854051,34.0,128.20000000000005,30.666666666666668,0.0,93.50649350649351,3.896103896103896,0.0,75.0,72.0,96.0,0.0,100.0,243.0,240.0,-24.7,-17.25,-10.5,3.25,18.9,-0.13787684216963247,-0.07385819921705089,-0.038373042886317224,0.012557697529188162,0.09900573868944344,0.0,0.0,0.0,0.10277777777777777,0.14285714285714285,0.0,0.0,0.0,0.020038041130934582,0.05510725229826352,14.5,44.699999999999996,70.83333333333333,0.0,96.0,0.0,0.0,100.0,apdf,77.0,96.7012987012987,0.019110928597094606,Bremen Airport,53.046786,8.78932
EDFE,1.0,1.0,100.0,0.0,0.0,180.0,180.0,10.0,10.0,10.0,10.0,10.0,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,-328.6,-254.5,-131.0,-94.0,-71.8,,,,,,,,,,,,,,,,131.0,328.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Frankfurt-Egelsbach Airport,49.96,8.643043
EDFH,81.0,78.0,96.29629629629629,0.0,0.0,600.0,660.0,55.0,65.0,75.0,98.75,130.0,-0.3325,-0.17291666666666666,-0.1111111111111111,-0.08333333333333333,-0.07222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,130.0,100.0,0.0,81.48148148148148,14.814814814814815,0.0,80.0,79.0,98.75,0.0,0.0,,,-119.0,-102.0,-91.0,-84.5,-73.8,,,,,,,,,,,,,,,,92.0,122.80000000000004,96.20253164556962,,91.25,7.5,0.0,0.0,nm_inferred,81.0,97.52314814814815,,Frankfurt-Hahn Airport,49.946353,7.261734
EDFM,4.0,2.0,50.0,0.0,0.0,300.0,160.0,-196.0,-175.0,-140.0,-105.0,-84.0,0.28,0.35,0.4666666666666667,0.5833333333333333,0.6533333333333333,0.24000000000000002,0.3,0.4,0.5,0.5599999999999999,0.10333333333333333,0.15833333333333333,0.25,0.3416666666666667,0.39666666666666667,140.0,196.0,0.0,0.0,50.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,,,59.400000000000006,154.5,313.0,315.0,316.2,,,,,,,,,,,,,,,,313.0,316.2,33.333333333333336,,60.0,0.0,0.0,0.0,nm_inferred,5.0,55.0,,Mannheim-City Airport,49.473057,8.514167
EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-135.0,-135.0,-135.0,-135.0,-135.0,,,,,,,,,,,,,,,,135.0,135.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Eisenach-Kindel Airport,50.991604,10.47973
EDGS,5.0,4.0,80.0,0.0,0.0,300.0,57.5,-556.5,-356.25,-245.0,-167.5,-27.999999999999943,0.09333333333333332,0.5583333333333333,0.8166666666666667,1.1875,1.8550000000000002,0.8,0.8,0.8500000000000001,0.9,0.9,0.5633333333333334,0.6083333333333333,0.6833333333333333,0.7374999999999999,0.745,245.0,556.5000000000001,25.0,0.0,60.0,0.0,20.0,3.0,2.0,66.66666666666667,0.0,0.0,,,444.6,700.5,1127.0,1553.5,1809.4,,,,,,,,,,,,,,,,1127.0,1809.4,0.0,,33.333333333333336,0.0,33.333333333333336,0.0,nm_inferred,5.0,73.33333333333334,,Siegerland Airport,50.707699,8.08297
EDHI,3.0,3.0,100.0,0.0,0.0,600.0,110.0,-6073.0,-5162.5,-3645.0,-3480.0,-3381.0,5.635000000000001,5.800000000000001,6.075,8.604166666666666,10.121666666666666,0.68,0.7250000000000001,0.8,0.8500000000000001,0.88,0.47833333333333333,0.5083333333333333,0.5583333333333333,0.5916666666666667,0.6116666666666667,3645.0,6073.0,0.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,336.3,395.25,493.5,591.75,650.7,,,,,,,,,,,,,,,,493.5,650.7,0.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Hamburg-Finkenwerder Airport,53.535278,9.835556
EDHL,7.0,7.0,100.0,0.0,0.0,720.0,720.0,4.000000000000002,12.5,15.0,42.5,51.00000000000001,-0.16999999999999998,-0.10277777777777777,-0.016666666666666666,-0.013888888888888888,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.006666666666666672,15.0,51.00000000000001,85.71428571428571,0.0,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,,-664.6999999999999,-325.25,-169.0,-129.5,-73.10000000000002,,,,,,,,,,,,,,,,169.0,664.6999999999999,100.0,,100.0,0.0,0.0,0.0,nm_inferred,8.0,100.0,,Lübeck Blankensee Airport,53.805401,10.7192
EDJA,103.0,103.0,100.0,0.0,0.0,900.0,900.0,-15.0,-5.0,10.0,25.0,35.0,-0.05092592592592592,-0.030330882352941176,-0.011111111111111112,0.004901960784313725,0.019999999999999987,0.0,0.0,0.0,0.029411764705882353,0.03333333333333333,0.0,0.0,0.0,0.004901960784313725,0.019999999999999987,15.0,35.0,73.7864077669903,0.0,97.0873786407767,2.912621359223301,0.0,104.0,104.0,100.0,0.0,0.0,,,-30.0,-18.5,-8.0,1.25,8.0,,,,,,,,,,,,,,,,11.5,30.0,73.07692307692308,,96.15384615384616,3.8461538461538463,0.0,0.0,nm_inferred,104.0,100.0,,Memmingen Allgau Airport,47.988092,10.238248
EDLN,5.0,5.0,100.0,0.0,0.0,600.0,595.0,-60.0,-60.0,-5.0,35.0,74.0,-0.12333333333333332,-0.058333333333333334,0.008333333333333333,0.1,0.1,0.0,0.0,0.05,0.1,0.1,0.0,0.0,0.008333333333333333,0.1,0.1,60.0,84.0,40.0,0.0,80.0,20.0,0.0,3.0,3.0,100.0,0.0,0.0,,,4.200000000000001,24.0,57.0,97.5,121.80000000000001,,,,,,,,,,,,,,,,57.0,121.80000000000001,33.333333333333336,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Mönchengladbach Airport,51.230278,6.504444
EDLP,32.0,30.0,93.75,0.0,0.0,480.0,480.0,-28.499999999999986,10.0,20.0,33.75,55.60000000000001,-0.15999999999999998,-0.1078125,-0.03977272727272727,-0.014583333333333334,0.050000000000000114,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.015719696969696977,25.0,76.80000000000003,80.0,0.0,93.75,0.0,0.0,30.0,30.0,100.0,0.0,0.0,,,-78.39999999999996,-25.0,44.5,175.75,306.70000000000005,,,,,,,,,,,,,,,,83.5,362.1,43.333333333333336,,76.66666666666667,20.0,3.3333333333333335,0.0,nm_inferred,32.0,96.875,,Paderborn Lippstadt Airport,51.612527,8.617459
EDLV,74.0,74.0,100.0,0.0,0.0,660.0,660.0,-70.0,-60.0,-25.0,14.75,20.0,-0.03916666666666666,-0.018229166666666664,0.030555555555555555,0.08333333333333333,0.11500000000000002,0.0,0.0,0.05277777777777778,0.1,0.14500000000000005,0.0,0.0,0.030555555555555555,0.08333333333333333,0.11500000000000002,30.0,70.0,37.83783783783784,0.0,100.0,0.0,0.0,72.0,72.0,100.0,0.0,0.0,,,-33.9,-18.25,-1.0,23.5,108.39999999999996,,,,,,,,,,,,,,,,20.0,157.99999999999997,52.77777777777778,,93.05555555555556,6.944444444444445,0.0,0.0,nm_inferred,74.0,100.0,,Weeze (Niederrhein) Airport,51.601362,6.141228
EDLW,88.0,88.0,100.0,0.0,0.0,720.0,120.0,-882.9,-730.0,-601.5,-517.25,-321.4,0.4569444444444445,0.7135416666666667,0.8548611111111111,1.0788194444444443,1.4673611111111111,0.46416666666666667,0.6666666666666666,0.8333333333333334,0.9520833333333333,1.0,0.365,0.47115384615384615,0.5972222222222222,0.6944444444444444,0.7722222222222221,601.5,882.9,0.0,1.1363636363636365,94.31818181818181,5.681818181818182,0.0,88.0,88.0,100.0,0.0,0.0,,,249.5,279.5,361.5,430.5,569.1999999999999,,,,,,,,,,,,,,,,361.5,569.1999999999999,0.0,,92.04545454545455,7.954545454545454,0.0,0.0,nm_inferred,88.0,100.0,,Dortmund Airport,51.518299,7.61224
EDMA,5.0,5.0,100.0,0.0,0.0,120.0,120.0,-3.0,0.0,5.0,5.0,53.00000000000001,-0.44166666666666665,-0.041666666666666664,-0.041666666666666664,0.0,0.025,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.025,5.0,53.00000000000001,80.0,0.0,100.0,0.0,0.0,8.0,7.0,87.5,0.0,0.0,,,-46.8,-37.0,-32.0,-22.0,101.4000000000001,,,,,,,,,,,,,,,,36.0,150.00000000000009,85.71428571428571,,87.5,0.0,0.0,0.0,nm_inferred,8.0,93.75,,Augsburg Airport,48.425278,10.931667
EDMO,14.0,14.0,100.0,0.0,0.0,300.0,300.0,9.3,18.5,35.0,80.0,117.50000000000003,-0.39166666666666666,-0.23333333333333334,-0.11666666666666667,-0.06166666666666666,-0.030999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,117.50000000000003,100.0,0.0,100.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,,,-17.0,-13.25,-4.0,6.75,11.400000000000002,,,,,,,,,,,,,,,,10.5,19.1,71.42857142857143,,100.0,0.0,0.0,0.0,nm_inferred,14.0,100.0,,Oberpfaffenhofen Airport,48.081402,11.2831
EDMV,3.0,3.0,100.0,0.0,0.0,300.0,300.0,249.2,428.0,726.0,816.0,870.0,-2.9,-2.7199999999999998,-2.42,-1.4266666666666667,-0.8306666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,870.0,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-142.5,-122.25,-109.5,-101.0,-88.39999999999999,,,,,,,,,,,,,,,,109.5,142.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Vilshofen Airfield,48.634998,13.195556
EDNY,10.0,10.0,100.0,0.0,0.0,300.0,105.0,-2488.5,-1650.0,-417.5,-181.25,-164.5,0.5170370370370371,0.5531250000000001,1.0083333333333333,5.5,12.310833333333331,0.5263888888888889,0.6,0.6499999999999999,0.925,1.0,0.35333333333333333,0.375,0.42500000000000004,0.6666666666666667,0.8841666666666667,417.5,2488.499999999998,0.0,10.0,100.0,0.0,0.0,10.0,10.0,100.0,0.0,0.0,,,178.8,267.25,390.5,587.75,1798.4999999999995,,,,,,,,,,,,,,,,390.5,1798.4999999999995,0.0,,100.0,0.0,0.0,0.0,nm_inferred,10.0,100.0,,Bodensee Airport Friedrichshafen,47.671299,9.51149
EDQG,2.0,2.0,100.0,0.0,0.0,600.0,600.0,19.0,25.0,35.0,45.0,51.0,-0.08499999999999999,-0.075,-0.05833333333333333,-0.041666666666666664,-0.03166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,51.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-1340.5,-1116.25,-742.5,-368.75,-144.49999999999997,,,,,,,,,,,,,,,,747.5,1341.5,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Giebelstadt Airport,49.6480560303,9.966388702390002
EDQM,2.0,2.0,100.0,0.0,0.0,300.0,297.5,-4.5,-3.75,-2.5,-1.25,-0.4999999999999999,0.0016666666666666668,0.004166666666666667,0.008333333333333333,0.0125,0.015,0.010000000000000002,0.025,0.05,0.07500000000000001,0.09000000000000001,0.0016666666666666668,0.004166666666666667,0.008333333333333333,0.0125,0.015,2.5,4.5,50.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-78.0,-78.0,-78.0,-78.0,-78.0,,,,,,,,,,,,,,,,78.0,78.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Hof-Plauen Airport,50.288544,11.852876
EDRK,1.0,1.0,100.0,0.0,0.0,300.0,300.0,195.0,195.0,195.0,195.0,195.0,-0.65,-0.65,-0.65,-0.65,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-92.0,-92.0,-92.0,-92.0,-92.0,,,,,,,,,,,,,,,,92.0,92.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Koblenz-Winningen Airfield,50.325558,7.528611
EDRY,4.0,4.0,100.0,0.0,0.0,300.0,300.0,85.5,123.75,152.5,188.75,240.50000000000003,-0.8016666666666666,-0.6291666666666667,-0.5083333333333333,-0.4125,-0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,240.50000000000003,100.0,0.0,100.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,,,-24.5,-18.75,-8.5,5.5,18.5,,,,,,,,,,,,,,,,18.5,30.0,50.0,,100.0,0.0,0.0,0.0,nm_inferred,6.0,100.0,,Speyer Airfield,49.304722,8.451389
