rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
326,ENTC,128.0,109.0,85.15625,0.0,0.0,600.0,,299.8,334.0,428.0,640.0,775.0000000000001,,,,,,,,,,,,,,,,428.0,775.0000000000001,100.0,,82.03125,0.78125,2.34375,127.0,109.0,85.8267716535433,0.0,0.0,,,-671.2,-534.0,-439.0,-354.0,-286.2,,,,,,,,,,,,,,,,439.0,671.2,100.0,,81.10236220472441,3.937007874015748,0.7874015748031497,0.0,nm_inferred,128.0,85.49151082677164,,Tromsø Airport,69.683296,18.9189
327,LTAT,24.0,21.0,87.5,0.0,0.0,300.0,,2430.0,2495.0,2547.0,2592.0,2735.0,,,,,,,,,,,,,,,,2547.0,2735.0,100.0,,87.5,0.0,0.0,24.0,20.0,83.33333333333333,0.0,0.0,,,-2690.5,-2545.0,-2462.5,-2346.25,-2272.5,,,,,,,,,,,,,,,,2462.5,2690.5,100.0,,83.33333333333333,0.0,0.0,0.0,nm_inferred,24.0,85.41666666666666,,Malatya Erhaç Airport,38.4352989197,38.0909996033
328,LTDA,32.0,27.0,84.375,0.0,0.0,300.0,,1404.0,1970.0,2470.0,2677.5,2781.0,,,,,,,,,,,,,,,,2470.0,2781.0,100.0,,84.375,0.0,0.0,33.0,28.0,84.84848484848484,0.0,0.0,,,-3105.0,-2882.5,-2650.0,-2303.75,-1670.0,,,,,,,,,,,,,,,,2650.0,3105.0,100.0,,84.84848484848484,0.0,0.0,0.0,nm_inferred,33.0,84.61174242424242,,Hatay Airport,36.36079,36.285589
329,GOBD,33.0,28.0,84.84848484848484,0.0,0.0,600.0,,8725.2,9160.5,9756.5,10312.75,12444.500000000002,,,,,,,,,,,,,,,,9756.5,12444.500000000002,100.0,,81.81818181818181,3.0303030303030303,0.0,38.0,32.0,84.21052631578948,0.0,0.0,,,-15847.1,-10502.25,-9921.5,-9569.75,-9212.1,,,,,,,,,,,,,,,,9921.5,15847.100000000011,100.0,,78.94736842105263,5.2631578947368425,0.0,0.0,nm_inferred,38.0,84.52950558213716,,,,
330,UWWW,22.0,18.0,81.81818181818181,0.0,0.0,600.0,,7543.0,8218.75,9150.0,12236.25,13597.5,,,,,,,,,,,,,,,,9150.0,13597.5,100.0,,54.54545454545455,27.272727272727273,0.0,21.0,18.0,85.71428571428571,0.0,0.0,,,-11773.5,-6653.75,-6110.0,-4565.0,-3444.5,,,,,,,,,,,,,,,,6110.0,11773.5,100.0,,61.904761904761905,23.80952380952381,0.0,0.0,nm_inferred,22.0,83.76623376623377,,,,
331,UWKD,40.0,32.0,80.0,0.0,0.0,600.0,,6725.7,8446.5,9658.5,13616.5,15347.2,,,,,,,,,,,,,,,,9658.5,15347.2,100.0,,42.5,37.5,0.0,39.0,34.0,87.17948717948718,0.0,0.0,,,-10082.699999999999,-7596.25,-6973.0,-5563.25,-4862.2,,,,,,,,,,,,,,,,6973.0,10082.699999999999,100.0,,46.15384615384615,41.02564102564103,0.0,0.0,nm_inferred,40.0,83.58974358974359,,Kazan International Airport,55.606201,49.278702
332,UUEE,214.0,176.0,82.24299065420561,0.0,0.0,600.0,,52.5,5092.75,7302.5,12378.75,14775.0,,,,,,,,,,,,,,,,7302.5,14775.0,91.47727272727273,,47.66355140186916,34.57943925233645,0.0,217.0,179.0,82.48847926267281,0.0,0.0,,,-14612.6,-12132.5,-8045.0,-2331.0,-744.1999999999919,,,,,,,,,,,,,,,,8045.0,14612.600000000002,91.06145251396649,,58.064516129032256,24.42396313364055,0.0,0.0,nm_inferred,217.0,82.36573495843922,,Sheremetyevo International Airport,55.976858,37.41121
333,UDYZ,210.0,183.0,87.14285714285714,0.0,0.0,810.0,,345.0,392.5,480.0,5170.0,7452.0,,,,,,,,,,,,,,,,480.0,7452.0,100.0,,50.95238095238095,36.19047619047619,0.0,206.0,158.0,76.69902912621359,0.0,0.0,,,-6758.699999999999,-4653.5,-1505.0,-516.5,-424.4,,,,,,,,,,,,,,,,1505.0,6758.70000000001,100.0,,52.42718446601942,24.271844660194176,0.0,0.0,nm_inferred,210.0,81.92094313453536,,Zvartnots International Airport,40.148941,44.397887
334,UUWW,209.0,158.0,75.59808612440192,0.0,0.0,1080.0,,5664.5,6423.75,7568.0,10596.5,14012.0,,,,,,,,,,,,,,,,7568.0,14012.0,99.36708860759494,,47.84688995215311,27.751196172248804,0.0,220.0,194.0,88.18181818181819,0.0,0.0,,,-9559.3,-7231.0,-6228.0,-4621.75,-1888.5,,,,,,,,,,,,,,,,6228.0,9559.300000000005,98.96907216494846,,45.45454545454545,42.72727272727273,0.0,0.0,nm_inferred,220.0,81.88995215311004,,Vnukovo International Airport,55.591499,37.261501
335,DIAP,18.0,13.0,72.22222222222223,0.0,0.0,600.0,,12746.8,13078.0,13590.0,14689.0,16210.6,,,,,,,,,,,,,,,,13590.0,16210.6,100.0,,72.22222222222223,0.0,0.0,21.0,19.0,90.47619047619048,0.0,0.0,,,-16177.4,-15201.0,-13740.0,-13074.5,-12854.0,,,,,,,,,,,,,,,,13740.0,16177.4,100.0,,90.47619047619048,0.0,0.0,0.0,nm_inferred,21.0,81.34920634920636,,,,
336,LTCA,31.0,25.0,80.64516129032258,0.0,0.0,300.0,,1126.0,2515.0,2890.0,3040.0,3147.0,,,,,,,,,,,,,,,,2890.0,3147.0,100.0,,74.19354838709677,6.451612903225806,0.0,32.0,26.0,81.25,0.0,0.0,,,-3435.0,-3182.5,-3005.0,-2833.75,-2765.0,,,,,,,,,,,,,,,,3005.0,3435.0,100.0,,81.25,0.0,0.0,0.0,nm_inferred,32.0,80.94758064516128,,Elazığ Airport,38.597974,39.28348
337,GMMN,396.0,330.0,83.33333333333333,0.0,0.0,960.0,,44.49999999999999,176.25,415.0,598.75,1776.000000000007,,,,,,,,,,,,,,,,415.0,1776.000000000007,99.6969696969697,,73.48484848484848,9.848484848484848,0.0,408.0,320.0,78.43137254901961,0.0,0.0,,,-4566.899999999994,-846.75,-562.0,210.25,263.1,,,,,,,,,,,,,,,,562.0,4566.9000000000615,70.625,,67.40196078431373,11.029411764705882,0.0,0.0,nm_inferred,408.0,80.88235294117646,,Mohammed V International Airport,33.3675,-7.58997
338,OIIE,33.0,26.0,78.78787878787878,0.0,0.0,600.0,,2947.0,5068.0,5371.0,5625.5,8764.5,,,,,,,,,,,,,,,,5371.0,8764.5,100.0,,66.66666666666667,9.090909090909092,3.0303030303030303,29.0,24.0,82.75862068965517,0.0,0.0,,,-6949.5,-5369.75,-4996.0,-4545.5,-3018.9,,,,,,,,,,,,,,,,4996.0,6949.5,100.0,,75.86206896551724,3.4482758620689653,3.4482758620689653,0.0,nm_inferred,33.0,80.77324973876698,,,,
339,LTCJ,22.0,18.0,81.81818181818181,0.0,0.0,300.0,,3563.5,3712.5,3785.0,3860.0,3879.0,,,,,,,,,,,,,,,,3785.0,3879.0,100.0,,72.72727272727273,9.090909090909092,0.0,22.0,17.0,77.27272727272727,0.0,0.0,,,-3613.0,-3492.0,-3441.0,-3281.0,-3166.8,,,,,,,,,,,,,,,,3441.0,3613.0,100.0,,68.18181818181819,9.090909090909092,0.0,0.0,nm_inferred,22.0,79.54545454545453,,Batman Airport,37.929001,41.1166
340,LLER,26.0,21.0,80.76923076923077,0.0,0.0,600.0,,485.0,545.0,560.0,630.0,825.0,,,,,,,,,,,,,,,,560.0,825.0,100.0,,76.92307692307692,3.8461538461538463,0.0,23.0,18.0,78.26086956521739,0.0,0.0,,,-672.5,-535.25,-452.5,-371.25,-337.5,,,,,,,,,,,,,,,,452.5,672.5,100.0,,78.26086956521739,0.0,0.0,0.0,nm_inferred,26.0,79.51505016722408,,Ramon International Airport,29.727009,35.014116
341,LTCC,59.0,47.0,79.66101694915254,0.0,0.0,300.0,,3113.0,3260.0,3395.0,3475.0,3753.0,,,,,,,,,,,,,,,,3395.0,3753.0,100.0,,74.57627118644068,5.084745762711864,0.0,60.0,47.0,78.33333333333333,0.0,0.0,,,-3718.0,-3495.0,-3365.0,-3190.0,-2865.0,,,,,,,,,,,,,,,,3365.0,3718.0,100.0,,76.66666666666667,1.6666666666666667,0.0,0.0,nm_inferred,60.0,78.99717514124293,,Diyarbakır Airport,37.893902,40.201
342,ULLI,137.0,106.0,77.37226277372262,0.0,0.0,600.0,,318.0,2441.25,5787.5,6727.5,10230.0,,,,,,,,,,,,,,,,5787.5,10230.0,94.33962264150944,,37.956204379562045,39.416058394160586,0.0,138.0,109.0,78.98550724637681,0.0,0.0,,,-10129.6,-5908.0,-126.0,545.0,707.8000000000001,,,,,,,,,,,,,,,,2009.0,10129.6,50.45871559633027,,41.30434782608695,36.231884057971016,1.4492753623188406,0.0,nm_inferred,138.0,78.17888501004973,,Pulkovo Airport,59.800301,30.262501
343,LTAC,368.0,286.0,77.71739130434783,0.0,0.0,600.0,,665.0,710.0,795.0,982.5,1802.5,,,,,,,,,,,,,,,,795.0,1802.5,100.0,,74.45652173913044,2.989130434782609,0.2717391304347826,365.0,279.0,76.43835616438356,0.0,0.0,,,-1766.0,-1242.5,-825.0,-687.5,-608.9999999999999,,,,,,,,,,,,,,,,825.0,1766.0,100.0,,74.79452054794521,1.36986301369863,0.273972602739726,0.0,nm_inferred,368.0,77.0778737343657,,Esenboğa International Airport,40.128101,32.995098
344,USSS,41.0,27.0,65.85365853658537,0.0,0.0,600.0,,8396.0,9614.0,10974.0,15344.0,16356.800000000001,,,,,,,,,,,,,,,,10974.0,16356.800000000001,100.0,,51.21951219512195,14.634146341463415,0.0,40.0,35.0,87.5,0.0,0.0,,,-8388.6,-7955.5,-7126.0,-6105.5,-5561.0,,,,,,,,,,,,,,,,7126.0,8388.6,100.0,,57.5,30.0,0.0,0.0,nm_inferred,41.0,76.67682926829269,,,,
345,ENHF,19.0,16.0,84.21052631578948,0.0,0.0,300.0,,1087.5,1098.75,1172.5,1238.75,1287.5,,,,,,,,,,,,,,,,1172.5,1287.5,100.0,,84.21052631578948,0.0,0.0,25.0,17.0,68.0,0.0,0.0,,,-833.2,-799.0,-787.0,-729.0,-670.2,,,,,,,,,,,,,,,,787.0,833.2,100.0,,68.0,0.0,0.0,0.0,nm_inferred,25.0,76.10526315789474,,,,
346,UMMS,34.0,28.0,82.3529411764706,0.0,0.0,600.0,,129.0,245.0,9617.5,12190.0,16620.5,,,,,,,,,,,,,,,,9617.5,16620.5,100.0,,32.35294117647059,50.0,0.0,32.0,22.0,68.75,0.0,0.0,,,-14724.5,-11033.75,-9597.5,-8157.5,-1218.9999999999843,,,,,,,,,,,,,,,,9597.5,14724.500000000005,90.9090909090909,,50.0,18.75,0.0,0.0,nm_inferred,34.0,75.5514705882353,,Minsk National Airport,53.888071,28.039964
347,LTCI,38.0,28.0,73.6842105263158,0.0,0.0,300.0,,1995.0,2110.0,4132.5,4398.75,4915.5,,,,,,,,,,,,,,,,4132.5,4915.5,100.0,,65.78947368421052,7.894736842105263,0.0,38.0,29.0,76.3157894736842,0.0,0.0,,,-4516.0,-4290.0,-4130.0,-4015.0,-2276.0,,,,,,,,,,,,,,,,4130.0,4516.0,100.0,,71.05263157894737,5.2631578947368425,0.0,0.0,nm_inferred,38.0,75.0,,Van Ferit Melen Airport,38.46820068359375,43.332298278808594
348,ZUUU,18.0,9.0,50.0,0.0,0.0,600.0,,24230.0,24885.0,29335.0,32200.0,33597.0,,,,,,,,,,,,,,,,29335.0,33597.0,100.0,,33.333333333333336,16.666666666666668,0.0,21.0,21.0,100.0,0.0,0.0,,,-26880.0,-26499.0,-25910.0,-25449.0,-21895.0,,,,,,,,,,,,,,,,25910.0,26880.0,100.0,,76.19047619047619,23.80952380952381,0.0,0.0,nm_inferred,21.0,75.0,,,,
349,UWUU,20.0,14.0,70.0,0.0,0.0,600.0,,5866.0,9008.75,13182.5,13723.75,15482.500000000002,,,,,,,,,,,,,,,,13182.5,15482.500000000002,100.0,,55.0,15.0,0.0,20.0,16.0,80.0,0.0,0.0,,,-12197.5,-7280.0,-6797.5,-5300.0,-4020.0,,,,,,,,,,,,,,,,6797.5,12197.5,100.0,,55.0,25.0,0.0,0.0,nm_inferred,20.0,75.0,,,,
350,URSS,32.0,21.0,65.625,0.0,0.0,600.0,,27.0,857.0,2369.0,4860.0,5595.0,,,,,,,,,,,,,,,,2369.0,5595.0,90.47619047619048,,53.125,12.5,0.0,31.0,26.0,83.87096774193549,0.0,0.0,,,-3921.5,-3230.75,-446.0,229.0,341.0,,,,,,,,,,,,,,,,631.5,3921.5,69.23076923076923,,74.19354838709677,9.67741935483871,0.0,0.0,nm_inferred,32.0,74.74798387096774,,Sochi International Airport,43.449902,39.9566
351,LPPD,143.0,67.0,46.85314685314685,0.0,0.0,300.0,,66.0,157.5,4195.0,4567.5,4707.0,,,,,,,,,,,,,,,,4195.0,4707.0,100.0,,41.95804195804196,4.195804195804196,0.6993006993006993,140.0,139.0,99.28571428571429,0.0,0.0,,,-5254.0,-3720.0,235.0,260.0,275.0,,,,,,,,,,,,,,,,270.0,5254.0,32.37410071942446,,68.57142857142857,30.0,0.7142857142857143,0.0,nm_inferred,143.0,73.06943056943058,,João Paulo II Airport,37.7411994934,-25.6979007721
352,UUDD,57.0,37.0,64.91228070175438,0.0,0.0,600.0,,5143.4,5776.0,7430.0,9950.0,15336.8,,,,,,,,,,,,,,,,7430.0,15336.8,100.0,,45.6140350877193,19.29824561403509,0.0,56.0,45.0,80.35714285714286,0.0,0.0,,,-11417.199999999999,-7805.0,-6616.0,-5731.0,-1906.8,,,,,,,,,,,,,,,,6616.0,11417.200000000004,97.77777777777777,,57.142857142857146,23.214285714285715,0.0,0.0,nm_inferred,57.0,72.63471177944862,,Domodedovo International Airport,55.408798,37.9063
353,LTCS,25.0,17.0,68.0,0.0,0.0,300.0,,2857.0,3015.0,3145.0,3310.0,3660.0,,,,,,,,,,,,,,,,3145.0,3660.0,100.0,,68.0,0.0,0.0,25.0,19.0,76.0,0.0,0.0,,,-3989.6,-3577.5,-3360.0,-3065.0,-2939.0,,,,,,,,,,,,,,,,3360.0,3989.6,100.0,,76.0,0.0,0.0,0.0,nm_inferred,25.0,72.0,,Şanlıurfa GAP Airport,37.445663,38.895592
354,ENFL,26.0,15.0,57.69230769230769,0.0,0.0,300.0,,339.0,347.5,380.0,605.0,693.0,,,,,,,,,,,,,,,,380.0,693.0,100.0,,57.69230769230769,0.0,0.0,26.0,22.0,84.61538461538461,0.0,0.0,,,-566.1,-426.25,-308.5,-111.75,-76.79999999999994,,,,,,,,,,,,,,,,308.5,566.1000000000001,100.0,,84.61538461538461,0.0,0.0,0.0,nm_inferred,26.0,71.15384615384616,,Florø Airport,61.583599090576,5.0247201919556
355,LPLA,36.0,36.0,100.0,0.0,0.0,300.0,,1185.0,1218.75,1312.5,2923.75,4757.5,,,,,,,,,,,,,,,,1312.5,4757.5,100.0,,100.0,0.0,0.0,37.0,14.0,37.83783783783784,0.0,0.0,,,-6071.2,-5722.0,-5421.5,-3767.25,-2588.6999999999994,,,,,,,,,,,,,,,,5421.5,6071.2,100.0,,32.432432432432435,5.405405405405405,0.0,0.0,nm_inferred,37.0,68.91891891891892,,,,
356,ENAT,22.0,16.0,72.72727272727273,0.0,0.0,480.0,,404.0,427.75,630.0,741.25,867.5,,,,,,,,,,,,,,,,630.0,867.5,100.0,,72.72727272727273,0.0,0.0,22.0,14.0,63.63636363636363,0.0,0.0,,,-599.2,-542.5,-450.0,-421.25,-364.7,,,,,,,,,,,,,,,,450.0,599.2,100.0,,59.09090909090909,4.545454545454546,0.0,0.0,nm_inferred,22.0,68.18181818181819,,Alta Airport,69.976097,23.3717
357,ENKB,20.0,13.0,65.0,0.0,0.0,300.0,,242.0,290.0,370.0,460.0,685.0000000000001,,,,,,,,,,,,,,,,370.0,685.0000000000001,100.0,,65.0,0.0,0.0,20.0,13.0,65.0,0.0,0.0,,,-511.2,-449.0,-388.0,-306.0,-167.59999999999994,,,,,,,,,,,,,,,,388.0,511.2,100.0,,65.0,0.0,0.0,0.0,nm_inferred,20.0,65.0,,"Kristiansund Airport, Kvernberget",63.111801,7.82452
358,UMKK,157.0,87.0,55.4140127388535,0.0,0.0,600.0,,996.0,1342.5,1750.0,2105.0,2374.0,,,,,,,,,,,,,,,,1750.0,2374.0,100.0,,50.955414012738856,3.1847133757961785,1.2738853503184713,159.0,114.0,71.69811320754717,0.0,0.0,,,-910.9999999999999,-296.25,-155.0,-105.0,-66.49999999999999,,,,,,,,,,,,,,,,155.0,911.0000000000005,97.36842105263158,,55.9748427672956,15.723270440251572,0.0,0.0,nm_inferred,159.0,63.55606297320033,,Khrabrovo Airport,54.89161,20.598559
359,URMM,27.0,16.0,59.25925925925926,0.0,0.0,600.0,,1660.0,1978.75,4832.5,5940.0,6362.5,,,,,,,,,,,,,,,,4832.5,6362.5,100.0,,59.25925925925926,0.0,0.0,38.0,25.0,65.78947368421052,0.0,0.0,,,-5380.0,-5131.0,-2722.0,-120.0,-38.99999999999995,,,,,,,,,,,,,,,,2722.0,5380.0,96.0,,63.1578947368421,2.6315789473684212,0.0,0.0,nm_inferred,38.0,62.52436647173489,,Mineralnye Vody Airport,44.225101,43.081902
360,ZZZZ,67.0,40.0,59.701492537313435,0.0,0.0,0.0,,-98.29999999999974,623.0,1457.0,2643.5,3067.4,,,,,,,,,,,,,,,,1807.5,3067.4,87.5,,52.23880597014925,1.492537313432836,5.970149253731344,60.0,22.0,36.666666666666664,0.0,0.0,,,-2491.4,-2221.75,-650.5,-47.75,704.4000000000001,,,,,,,,,,,,,,,,899.0,2491.4,72.72727272727273,,28.333333333333332,0.0,8.333333333333334,0.0,nm_inferred,67.0,48.18407960199005,,,,
361,ENKR,25.0,11.0,44.0,0.0,0.0,300.0,,1100.0,1430.0,1765.0,2459.0,2782.0,,,,,,,,,,,,,,,,1765.0,2782.0,100.0,,44.0,0.0,0.0,25.0,11.0,44.0,0.0,0.0,,,-2163.0,-2096.0,-1206.0,-1004.5,-893.0,,,,,,,,,,,,,,,,1206.0,2163.0,100.0,,44.0,0.0,0.0,0.0,nm_inferred,25.0,44.0,,"Kirkenes Airport, Høybuktmoen",69.7258,29.8913
