icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_capture_p10,dep_capture_p25,dep_capture_p50,dep_capture_p75,dep_capture_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_capture_p10,arr_capture_p25,arr_capture_p50,arr_capture_p75,arr_capture_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
LRBS,26.0,26.0,100.0,0.0,0.0,420.0,-1.0,9.75,23.5,29.0,46.5,,,,,,23.5,46.5,84.61538461538461,,84.61538461538461,15.384615384615385,0.0,22.0,22.0,100.0,0.0,0.0,,207.1,242.25,268.5,278.25,289.5,,,,,,271.0,290.0,9.090909090909092,,90.9090909090909,9.090909090909092,0.0,0.0,nm_inferred,26.0,100.0,,Bucharest Băneasa Aurel Vlaicu International Airport,44.503133,26.102944
LRBV,11.0,10.0,90.9090909090909,0.0,0.0,180.0,-1323.0,-1038.5,-633.5,-534.75,-504.00000000000006,,,,,,633.5,1322.9999999999995,0.0,,90.9090909090909,0.0,0.0,9.0,9.0,100.0,0.0,0.0,,432.6,476.0,481.0,604.0,2571.6,,,,,,481.0,2571.6,0.0,,100.0,0.0,0.0,0.0,nm_inferred,11.0,95.45454545454545,,Brașov-Ghimbav International Airport,45.70558,25.522871
LRCK,3.0,3.0,100.0,0.0,0.0,300.0,284.0,329.0,404.0,411.5,416.0,,,,,,404.0,416.0,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-589.8,-576.0,-553.0,-530.0,-516.2,,,,,,553.0,589.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Mihail Kogălniceanu International Airport,44.362202,28.4883
LRCL,128.0,124.0,96.875,0.0,0.0,600.0,249.0,282.75,314.0,360.25,467.50000000000017,,,,,,314.0,467.50000000000017,100.0,,95.3125,1.5625,0.0,128.0,123.0,96.09375,0.0,0.0,,-680.2,-592.0,-457.0,-274.5,-140.0,,,,,,457.0,680.1999999999999,100.0,,96.09375,0.0,0.0,0.0,nm_inferred,128.0,96.484375,,Avram Iancu Cluj International Airport,46.786042,23.685733
LRCV,22.0,21.0,95.45454545454545,0.0,0.0,420.0,439.0,749.0,849.0,1107.0,1209.0,,,,,,849.0,1209.0,100.0,,81.81818181818181,13.636363636363637,0.0,21.0,20.0,95.23809523809524,0.0,0.0,,-1132.4,-883.25,-787.5,-649.0,-345.4999999999999,,,,,,787.5,1132.4,100.0,,95.23809523809524,0.0,0.0,0.0,nm_inferred,22.0,95.34632034632034,,Craiova International Airport,44.3181,23.888599
LRIA,71.0,69.0,97.1830985915493,0.0,0.0,600.0,289.0,334.0,374.0,429.0,686.0,,,,,,374.0,686.0,100.0,,91.54929577464789,4.225352112676056,1.408450704225352,68.0,66.0,97.05882352941177,0.0,0.0,,-651.0,-539.5,-477.0,-418.25,-381.0,,,,,,477.0,651.0,100.0,,89.70588235294117,5.882352941176471,1.4705882352941178,0.0,nm_inferred,71.0,97.12096106048054,,Iaşi International Airport,47.179633,27.621431
LROD,14.0,13.0,92.85714285714286,0.0,0.0,420.0,294.0,319.0,424.0,549.0,1551.0000000000002,,,,,,424.0,1551.0000000000002,100.0,,92.85714285714286,0.0,0.0,13.0,12.0,92.3076923076923,0.0,0.0,,-1184.0,-950.0,-665.5,-504.5,-382.4,,,,,,665.5,1184.0,100.0,,92.3076923076923,0.0,0.0,0.0,nm_inferred,14.0,92.58241758241758,,Oradea International Airport,47.025299,21.9025
LROP,501.0,492.0,98.20359281437126,10.0,22.954091816367264,600.0,24.0,39.0,54.0,69.0,84.0,0.0,0.0,0.0,0.0,0.0,54.0,84.0,99.1869918699187,0.0,93.21357285429141,4.790419161676646,0.1996007984031936,508.0,500.0,98.4251968503937,10.0,25.393700787401574,360.0,223.10000000000028,276.0,293.0,312.0,323.1,0.5594285714285715,0.6729166666666667,0.8,1.0,1.0,295.0,328.0,4.2,36.97478991596638,93.89763779527559,4.330708661417323,0.1968503937007874,25.393700787401574,nm_inferred,508.0,98.31439483238248,0.3932575793295299,Bucharest Henri Coandă International Airport,44.571792,26.103285
LRSB,22.0,22.0,100.0,0.0,0.0,300.0,214.5,235.25,301.5,417.75,643.0000000000001,,,,,,301.5,643.0000000000001,100.0,,100.0,0.0,0.0,22.0,22.0,100.0,0.0,0.0,,-814.4,-741.5,-445.5,-4.75,74.10000000000007,,,,,,445.5,814.4000000000001,77.27272727272727,,95.45454545454545,4.545454545454546,0.0,0.0,nm_inferred,22.0,100.0,,Sibiu International Airport,45.785841,24.086666
LRSM,2.0,2.0,100.0,0.0,0.0,300.0,302.0,321.5,354.0,386.5,406.0,,,,,,354.0,406.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-582.0,-582.0,-582.0,-582.0,-582.0,,,,,,582.0,582.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Satu Mare International Airport,47.7033,22.8857
LRSV,20.0,19.0,95.0,0.0,0.0,300.0,329.4,354.0,419.0,531.5,904.999999999999,,,,,,419.0,904.999999999999,100.0,,95.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,,-634.8,-493.5,-422.5,-317.75,-292.69999999999993,,,,,,422.5,634.8000000000001,100.0,,95.0,5.0,0.0,0.0,nm_inferred,20.0,97.5,,Suceava Ștefan cel Mare International Airport,47.6875,26.354099
LRTM,5.0,5.0,100.0,0.0,0.0,480.0,117.0,129.0,184.0,219.0,228.0,,,,,,184.0,228.0,100.0,,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,-280.2,-153.0,-135.0,-84.0,-40.19999999999999,,,,,,135.0,280.20000000000005,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Târgu Mureş Transilvania International Airport,46.467701,24.4125
LRTR,59.0,54.0,91.52542372881356,0.0,0.0,600.0,224.0,249.0,294.0,477.75,1777.5,,,,,,294.0,1777.5,100.0,,91.52542372881356,0.0,0.0,57.0,53.0,92.98245614035088,0.0,0.0,,-959.6,-434.0,-263.0,-212.0,-153.59999999999997,,,,,,263.0,959.6000000000004,100.0,,92.98245614035088,0.0,0.0,0.0,nm_inferred,59.0,92.25393993458222,,Timișoara Traian Vuia International Airport,45.809898,21.3379
LSGC,2.0,2.0,100.0,0.0,0.0,300.0,47.7,71.25,110.5,149.75,173.3,,,,,,110.5,173.3,100.0,,50.0,50.0,0.0,2.0,2.0,100.0,0.0,0.0,,216.3,218.25,221.5,224.75,226.7,,,,,,221.5,226.7,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Les Eplatures Airport,47.0839004517,6.792840003970001
LSGG,678.0,676.0,99.70501474926253,1.0,100.0,720.0,14.0,29.0,44.0,64.0,81.5,0.0,0.0,0.0,0.0,0.0,49.0,104.0,92.75147928994083,0.2962962962962963,94.24778761061947,4.424778761061947,1.0324483775811208,666.0,664.0,99.69969969969969,1.0,100.0,240.0,276.0,299.0,331.5,419.0,467.0,0.9467777777777777,1.0,1.0,1.0,1.0,332.0,468.70000000000005,1.0542168674698795,89.74358974358974,94.74474474474475,4.054054054054054,0.9009009009009009,100.0,apdf,678.0,99.70235722448112,0.4985117861224056,Geneva International Airport,46.238098,6.10895
LSGK,2.0,2.0,100.0,0.0,0.0,300.0,192.5,197.75,206.5,215.25,220.5,,,,,,206.5,220.5,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-36.5,1.75,65.5,129.25,167.5,,,,,,127.5,179.9,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Saanen Airfield,46.486525,7.248359
LSGL,4.0,4.0,100.0,0.0,0.0,300.0,-871.6,-719.5,-558.0,-413.5,-291.99999999999994,,,,,,558.0,871.6,0.0,,50.0,0.0,50.0,4.0,4.0,100.0,0.0,0.0,,365.0,383.0,436.5,530.5,621.4000000000001,,,,,,436.5,621.4000000000001,0.0,,75.0,0.0,25.0,0.0,nm_inferred,4.0,100.0,,Lausanne la Blécherette Airport,46.54509,6.616629
LSGS,22.0,22.0,100.0,0.0,0.0,300.0,149.0,160.25,186.5,255.25,309.0,,,,,,186.5,309.0,100.0,,81.81818181818181,9.090909090909092,9.090909090909092,20.0,20.0,100.0,0.0,0.0,,-115.19999999999999,-25.25,19.0,70.5,349.8000000000012,,,,,,69.0,1036.5000000000002,45.0,,80.0,0.0,20.0,0.0,nm_inferred,22.0,100.0,,Sion Airport,46.219166,7.326944
LSMP,8.0,8.0,100.0,0.0,0.0,300.0,-737.3999999999999,-3.75,36.5,64.0,80.5,,,,,,51.5,791.9999999999995,62.5,,75.0,0.0,25.0,8.0,8.0,100.0,0.0,0.0,,74.70000000000005,247.5,284.0,305.0,2509.699999999999,,,,,,304.5,2523.699999999999,12.5,,87.5,0.0,12.5,0.0,nm_inferred,8.0,100.0,,Payerne Air Base,46.8432,6.91506
LSTS,2.0,2.0,100.0,0.0,0.0,600.0,-151.0,-125.5,-83.0,-40.5,-14.999999999999996,,,,,,85.0,151.4,50.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,602.0,602.0,602.0,602.0,602.0,,,,,,602.0,602.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Sankt Stephan Airfield,46.497398,7.41257
LSZA,4.0,4.0,100.0,0.0,0.0,300.0,4.500000000000002,20.25,39.0,55.25,66.5,,,,,,39.0,66.5,75.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,223.6,229.0,249.0,268.0,271.6,,,,,,249.0,271.6,0.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Lugano Airport,46.004299,8.91058
LSZB,20.0,19.0,95.0,0.0,0.0,300.0,-2824.0,-946.0,-691.0,-583.5,-369.0000000000001,,,,,,691.0,2824.0,0.0,,85.0,5.0,5.0,21.0,20.0,95.23809523809524,0.0,0.0,,382.2,541.0,589.0,645.5,1754.2000000000005,,,,,,592.0,2305.300000000004,5.0,,85.71428571428571,0.0,9.523809523809524,0.0,nm_inferred,21.0,95.11904761904762,,Bern Airport,46.912736,7.498819
LSZC,3.0,3.0,100.0,0.0,0.0,300.0,-395.2,-365.5,-316.0,-288.5,-272.0,,,,,,316.0,395.2,0.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,686.0,686.0,686.0,686.0,686.0,,,,,,686.0,686.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Buochs Airport,46.974444,8.396944
LSZG,1.0,1.0,100.0,0.0,0.0,300.0,69.0,69.0,69.0,69.0,69.0,,,,,,69.0,69.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Grenchen Airfield,47.181599,7.41719
LSZH,1167.0,1160.0,99.40017137960582,0.0,26.049700085689803,660.0,-2807.5,-1141.0,-796.0,-601.0,-435.4999999999993,0.8104934753262337,0.9337877056329134,1.0,1.0,1.0,806.0,2826.5000000000073,1.293103448275862,71.57190635451505,91.60239931448157,6.341045415595544,1.4567266495287061,1137.0,1132.0,99.56024626209323,0.0,24.274406332453825,371.0,491.1,562.0,649.0,792.0,1075.9,1.0,1.0,1.0,1.0,1.0,652.0,1121.3999999999999,1.0600706713780919,97.41697416974169,91.90853122251539,6.244503078276165,1.4072119613016711,26.049700085689803,nm_inferred,1167.0,99.48020882084953,0.9948020882084952,Zürich Airport,47.458056,8.548056
LSZR,19.0,19.0,100.0,0.0,0.0,300.0,-163.0,-133.5,14.0,564.0,706.0,,,,,,301.0,706.0,52.63157894736842,,94.73684210526316,0.0,5.2631578947368425,19.0,19.0,100.0,0.0,0.0,,349.0,381.5,431.0,485.5,524.1999999999999,,,,,,431.0,524.1999999999999,0.0,,94.73684210526316,5.2631578947368425,0.0,0.0,nm_inferred,19.0,100.0,,Sankt Gallen Altenrhein Airport,47.485001,9.56077
LSZS,3.0,3.0,100.0,0.0,0.0,300.0,139.0,154.0,179.0,199.0,211.0,,,,,,179.0,211.0,100.0,,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,-1135.0,-361.0,-112.0,-61.0,-60.4,,,,,,112.0,1135.0,100.0,,80.0,20.0,0.0,0.0,nm_inferred,5.0,100.0,,Engadin Airport,46.5341,9.88411
LTAC,376.0,283.0,75.26595744680851,0.0,0.0,600.0,634.0,686.5,784.0,1199.0,1851.0000000000005,,,,,,784.0,1851.0000000000005,100.0,,74.20212765957447,0.7978723404255319,0.26595744680851063,370.0,274.0,74.05405405405405,0.0,0.0,,-1694.1,-1203.25,-778.5,-653.5,-570.1999999999999,,,,,,778.5,1694.1000000000001,100.0,,72.70270270270271,1.0810810810810811,0.2702702702702703,0.0,nm_inferred,376.0,74.66000575043128,,Esenboğa International Airport,40.128101,32.995098
LTAG,2.0,2.0,100.0,0.0,0.0,300.0,693.0,729.0,789.0,849.0,885.0,,,,,,789.0,885.0,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-2302.2,-2290.5,-2271.0,-2251.5,-2239.8,,,,,,2271.0,2302.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,İncirlik Air Base,37.002102,35.4259
LTAI,1382.0,1364.0,98.69753979739508,0.0,0.0,1320.0,-41.0,-26.0,-1.0,59.0,219.0,,,,,,31.0,222.50000000000023,48.68035190615836,,91.60636758321273,7.018813314037627,0.0723589001447178,1383.0,1347.0,97.39696312364426,0.0,0.0,,-481.0,179.0,291.0,329.0,486.4000000000001,,,,,,307.0,781.0,17.743132887899034,,87.6355748373102,9.689081706435285,0.07230657989877079,0.0,nm_inferred,1383.0,98.04725146051967,,Antalya International Airport,36.898701,30.800501
LTAJ,72.0,63.0,87.5,0.0,0.0,300.0,1281.0,2534.0,2684.0,2786.5,2828.0,,,,,,2684.0,2828.0,100.0,,87.5,0.0,0.0,74.0,62.0,83.78378378378379,0.0,0.0,,-2719.8,-2605.5,-2520.5,-2410.25,-1141.0,,,,,,2520.5,2719.8,100.0,,83.78378378378379,0.0,0.0,0.0,nm_inferred,74.0,85.6418918918919,,Gaziantep Oğuzeli International Airport,36.947201,37.478699
LTAL,3.0,3.0,100.0,0.0,0.0,0.0,775.0,799.0,839.0,884.0,911.0,,,,,,839.0,911.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,-1128.2,-1118.0,-1101.0,-942.5,-847.4,,,,,,1101.0,1128.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Kastamonu Airport,41.314201,33.795799
LTAN,26.0,26.0,100.0,0.0,0.0,300.0,531.5,614.0,673.5,777.0,875.5,,,,,,673.5,875.5,100.0,,100.0,0.0,0.0,26.0,25.0,96.15384615384616,0.0,0.0,,-1248.3999999999999,-1165.0,-1054.0,-949.0,-821.7999999999998,,,,,,1054.0,1248.4,100.0,,96.15384615384616,0.0,0.0,0.0,nm_inferred,26.0,98.07692307692308,,Konya Airport,37.979,32.561901
LTAP,4.0,4.0,100.0,0.0,0.0,300.0,1323.5,1352.75,1461.5,1697.75,1956.5,,,,,,1461.5,1956.5,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-2037.1999999999998,-1530.5,-1244.5,-1234.5,-1224.6,,,,,,1244.5,2037.2000000000003,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Amasya Merzifon Airport,40.829399,35.521999
LTAR,14.0,14.0,100.0,0.0,0.0,300.0,943.0,1642.75,1769.0,1914.0,1960.5,,,,,,1769.0,1960.5,100.0,,100.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,,-2155.8,-1849.25,-1706.0,-1612.75,-1237.7999999999995,,,,,,1706.0,2155.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,14.0,100.0,,Sivas Nuri Demirağ Airport,39.813801,36.9035
LTAS,3.0,3.0,100.0,0.0,0.0,300.0,348.0,369.0,404.0,449.0,476.0,,,,,,404.0,476.0,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-551.9,-409.25,-295.5,-259.25,-256.1,,,,,,295.5,551.9000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Zonguldak Çaycuma Airport,41.506401,32.0886
LTAT,26.0,20.0,76.92307692307692,0.0,0.0,300.0,2406.0,2506.75,2536.5,2626.5,2703.3,,,,,,2536.5,2703.3,100.0,,76.92307692307692,0.0,0.0,24.0,18.0,75.0,0.0,0.0,,-2779.0,-2678.0,-2506.5,-2376.75,-2343.0,,,,,,2506.5,2779.0,100.0,,75.0,0.0,0.0,0.0,nm_inferred,26.0,75.96153846153845,,Malatya Erhaç Airport,38.4352989197,38.0909996033
LTAU,70.0,70.0,100.0,0.0,0.0,600.0,1289.8,1500.75,1602.5,1687.75,1774.3,,,,,,1602.5,1774.3,100.0,,100.0,0.0,0.0,73.0,73.0,100.0,0.0,0.0,,-1801.6,-1663.0,-1560.0,-1454.0,-1338.0,,,,,,1560.0,1801.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,73.0,100.0,,Kayseri Erkilet International Airport,38.770401,35.495399
LTAW,5.0,5.0,100.0,0.0,0.0,300.0,1563.0,1614.0,1784.0,1889.0,2066.0,,,,,,1784.0,2066.0,100.0,,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,-1964.2,-1801.0,-1701.0,-1621.0,-1619.8,,,,,,1701.0,1964.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Tokat Airport,40.32472,36.39056
LTAY,14.0,14.0,100.0,0.0,0.0,300.0,265.0,354.0,421.5,587.75,641.0,,,,,,421.5,641.0,100.0,,100.0,0.0,0.0,13.0,13.0,100.0,0.0,0.0,,-1360.1999999999998,-691.0,-588.0,-542.0,-503.79999999999995,,,,,,588.0,1360.2000000000003,100.0,,100.0,0.0,0.0,0.0,nm_inferred,14.0,100.0,,Çardak Airport,37.7855987549,29.7012996674
LTAZ,29.0,29.0,100.0,0.0,0.0,300.0,1154.0,1299.0,1389.0,1484.0,1563.0,,,,,,1389.0,1563.0,100.0,,100.0,0.0,0.0,29.0,28.0,96.55172413793103,0.0,0.0,,-1272.9,-1196.5,-1116.0,-1049.5,-851.4,,,,,,1116.0,1272.9,100.0,,96.55172413793103,0.0,0.0,0.0,nm_inferred,29.0,98.27586206896552,,Nevşehir Kapadokya Airport,38.7719,34.5345
LTBA,58.0,58.0,100.0,0.0,0.0,900.0,-413.5,-258.5,-196.0,-126.0,-97.99999999999996,,,,,,196.0,431.0,1.7241379310344827,,82.75862068965517,10.344827586206897,6.896551724137931,55.0,54.0,98.18181818181819,0.0,0.0,,197.00000000000006,435.25,502.5,618.75,816.7000000000002,,,,,,505.0,889.1,3.7037037037037037,,81.81818181818181,5.454545454545454,10.909090909090908,0.0,nm_inferred,58.0,99.0909090909091,,İstanbul Atatürk Airport,40.971913,28.823714
LTBH,3.0,3.0,100.0,0.0,0.0,300.0,77.0,96.5,129.0,164.0,185.0,,,,,,129.0,185.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,-156.4,-119.5,-58.0,70.0,146.8,,,,,,181.0,194.6,66.66666666666667,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Çanakkale Airport,40.1376991272,26.4267997742
LTBJ,340.0,338.0,99.41176470588235,0.0,0.0,600.0,109.0,134.0,204.0,259.0,310.50000000000006,,,,,,204.0,315.50000000000006,99.70414201183432,,96.17647058823529,2.9411764705882355,0.29411764705882354,335.0,332.0,99.1044776119403,0.0,0.0,,-481.0,-369.0,-277.0,-219.0,-148.0,,,,,,277.5,481.0,99.09638554216868,,96.11940298507463,2.08955223880597,0.8955223880597015,0.0,nm_inferred,340.0,99.25812115891132,,Adnan Menderes International Airport,38.2924,27.157
LTBR,9.0,9.0,100.0,0.0,0.0,300.0,43.0,54.0,84.0,99.0,103.0,,,,,,84.0,103.0,100.0,,88.88888888888889,11.11111111111111,0.0,9.0,9.0,100.0,0.0,0.0,,-222.79999999999995,54.0,73.0,79.0,112.8,,,,,,76.0,276.4000000000001,22.22222222222222,,88.88888888888889,11.11111111111111,0.0,0.0,nm_inferred,9.0,100.0,,Bursa Yenişehir Airport,40.255199,29.562599
LTBS,259.0,259.0,100.0,0.0,0.0,720.0,204.0,239.0,284.0,329.0,534.0,,,,,,284.0,534.0,100.0,,94.98069498069498,5.019305019305019,0.0,281.0,280.0,99.644128113879,0.0,0.0,,-605.0,-408.25,-337.0,-278.25,-136.60000000000002,,,,,,337.0,604.9999999999999,99.28571428571429,,96.08540925266904,3.5587188612099645,0.0,0.0,nm_inferred,281.0,99.8220640569395,,Dalaman International Airport,36.7131,28.7925
LTBU,2.0,2.0,100.0,0.0,0.0,300.0,53.5,60.25,71.5,82.75,89.5,,,,,,71.5,89.5,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-3356.4,-2809.5,-1898.0,-986.5,-439.5999999999999,,,,,,1898.0,3356.4,100.0,,50.0,50.0,0.0,0.0,nm_inferred,2.0,100.0,,Tekirdağ Çorlu Airport,41.138199,27.9191
LTBY,2.0,2.0,100.0,0.0,0.0,450.0,224.0,269.0,344.0,419.0,464.0,,,,,,344.0,464.0,100.0,,50.0,50.0,0.0,2.0,2.0,100.0,0.0,0.0,,-214.0,-172.0,-102.0,-32.0,10.000000000000007,,,,,,140.0,221.6,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Hasan Polatkan Airport,39.811644,30.519268
LTBZ,2.0,2.0,100.0,0.0,0.0,150.0,288.7,336.25,415.5,494.75,542.3,,,,,,415.5,542.3,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-150.8,-143.0,-130.0,-117.0,-109.2,,,,,,130.0,150.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Zafer Airport,39.111107,30.130405
LTCA,27.0,21.0,77.77777777777777,0.0,0.0,300.0,1939.0,2904.0,2964.0,3029.0,3084.0,,,,,,2964.0,3084.0,100.0,,77.77777777777777,0.0,0.0,26.0,21.0,80.76923076923077,0.0,0.0,,-3106.0,-2960.0,-2856.0,-2720.0,-2570.0,,,,,,2856.0,3106.0,100.0,,80.76923076923077,0.0,0.0,0.0,nm_inferred,27.0,79.27350427350427,,Elazığ Airport,38.597974,39.28348
LTCB,32.0,31.0,96.875,0.0,0.0,300.0,-146.0,451.5,974.0,2749.0,3229.0,,,,,,1949.0,3314.0,87.09677419354838,,75.0,21.875,0.0,30.0,30.0,100.0,0.0,0.0,,-2607.0,-695.75,-165.0,201.5,361.7000000000001,,,,,,299.5,2607.0,63.333333333333336,,90.0,10.0,0.0,0.0,nm_inferred,32.0,98.4375,,Ordu–Giresun Airport,40.966872,38.085995
LTCC,55.0,45.0,81.81818181818181,0.0,0.0,300.0,2656.0,3344.0,3454.0,3549.0,3604.0,,,,,,3454.0,3604.0,100.0,,80.0,1.8181818181818181,0.0,56.0,47.0,83.92857142857143,0.0,0.0,,-3452.2,-3153.0,-2910.0,-2762.5,-1660.2,,,,,,2910.0,3452.2,100.0,,83.92857142857143,0.0,0.0,0.0,nm_inferred,56.0,82.87337662337663,,Diyarbakır Airport,37.893902,40.201
LTCD,11.0,9.0,81.81818181818181,0.0,0.0,300.0,953.0,1059.0,1074.0,1089.0,1518.0000000000005,,,,,,1074.0,1518.0000000000005,100.0,,81.81818181818181,0.0,0.0,12.0,12.0,100.0,0.0,0.0,,-2796.5,-1733.0,-1671.5,-1582.0,-1531.3,,,,,,1671.5,2796.5000000000005,100.0,,100.0,0.0,0.0,0.0,nm_inferred,12.0,90.9090909090909,,Erzincan Airport,39.7102012634,39.5270004272
LTCE,29.0,27.0,93.10344827586206,0.0,0.0,300.0,1375.0,1561.5,1654.0,1854.0,1929.0,,,,,,1654.0,1929.0,100.0,,93.10344827586206,0.0,0.0,31.0,29.0,93.54838709677419,0.0,0.0,,-2517.6,-1580.0,-1457.0,-1375.0,-1289.0,,,,,,1457.0,2517.5999999999995,100.0,,93.54838709677419,0.0,0.0,0.0,nm_inferred,31.0,93.32591768631812,,Erzurum International Airport,39.956501,41.1702
LTCF,16.0,15.0,93.75,0.0,0.0,300.0,582.0,631.5,736.0,758.5,786.0,,,,,,736.0,786.0,100.0,,68.75,25.0,0.0,16.0,16.0,100.0,0.0,0.0,,-3903.5,-1864.0,-966.0,-819.5,-681.5,,,,,,966.0,3903.5,100.0,,81.25,18.75,0.0,0.0,nm_inferred,16.0,96.875,,Kars Airport,40.562198638916016,43.1150016784668
LTCG,131.0,130.0,99.23664122137404,0.0,0.0,300.0,-979.0,-346.0,69.0,510.25,4862.0,,,,,,386.0,4862.0,70.76923076923077,,61.83206106870229,36.6412213740458,0.7633587786259542,137.0,133.0,97.08029197080292,0.0,0.0,,-6060.2,-2736.0,70.0,459.0,579.6,,,,,,508.0,6060.2,40.6015037593985,,67.15328467153284,29.197080291970803,0.7299270072992701,0.0,nm_inferred,137.0,98.15846659608849,,Trabzon International Airport,40.995098,39.7897
LTCI,33.0,24.0,72.72727272727273,0.0,0.0,300.0,2702.0,2761.5,3314.0,4392.75,4602.0,,,,,,3314.0,4602.0,100.0,,69.6969696969697,0.0,3.0303030303030303,32.0,24.0,75.0,0.0,0.0,,-4193.5,-4164.25,-4028.5,-3841.0,-2984.6,,,,,,4028.5,4193.5,95.83333333333333,,71.875,0.0,3.125,0.0,nm_inferred,33.0,73.86363636363637,,Van Ferit Melen Airport,38.46820068359375,43.332298278808594
LTCJ,19.0,14.0,73.6842105263158,0.0,0.0,300.0,3774.0,3796.5,3856.5,3932.75,4134.0,,,,,,3856.5,4134.0,100.0,,73.6842105263158,0.0,0.0,19.0,14.0,73.6842105263158,0.0,0.0,,-3494.0,-3333.75,-3229.0,-3174.25,-3108.3,,,,,,3229.0,3494.0,100.0,,73.6842105263158,0.0,0.0,0.0,nm_inferred,19.0,73.6842105263158,,Batman Airport,37.929001,41.1166
LTCK,15.0,13.0,86.66666666666667,0.0,0.0,300.0,2081.2,2889.0,4009.0,4124.0,4355.0,,,,,,4009.0,4355.0,100.0,,80.0,0.0,6.666666666666667,15.0,12.0,80.0,0.0,0.0,,-4069.2,-3843.0,-3585.0,-3466.25,-2825.6,,,,,,3585.0,4069.2,100.0,,73.33333333333333,6.666666666666667,0.0,0.0,nm_inferred,15.0,83.33333333333334,,Muş Airport,38.74779891967773,41.66120147705078
LTCL,5.0,4.0,80.0,0.0,0.0,300.0,3953.5,4095.25,4256.5,4344.0,4353.0,,,,,,4256.5,4353.0,100.0,,80.0,0.0,0.0,5.0,4.0,80.0,0.0,0.0,,-3704.6,-3701.0,-3612.5,-3524.25,-3521.1,,,,,,3612.5,3704.6,100.0,,80.0,0.0,0.0,0.0,nm_inferred,5.0,80.0,,Siirt Airport,37.97890090942383,41.84040069580078
LTCM,5.0,5.0,100.0,0.0,0.0,300.0,1568.0,1754.0,2084.0,2444.0,2516.0,,,,,,2084.0,2516.0,100.0,,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,-1518.2,-1310.0,-1256.0,-928.0,-850.6,,,,,,1256.0,1518.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Sinop Airport,42.018313,35.071774
